EvtN	HitN	TrackID	Energy	DetID	Process	DOI	HP	Time
282379	1	1	0	4	4	1	912	0.723896	
282736	1	1	27.9757	4	2	3	912	0.72467	
282736	2	1	0	4	4	1	912	0.728595	
282823	1	1	0	4	4	1	912	0.72719	
282980	1	1	0	4	4	10	912	0.739255	
283180	1	1	0	4	4	8	912	0.71621	
283259	1	1	0	4	4	8	912	0.716742	
283290	1	1	0	4	4	9	912	0.720359	
283395	1	1	175.116	4	2	7	912	0.721129	
283395	2	1	135.138	4	2	7	912	0.721162	
283395	3	1	0	4	4	7	912	0.732657	
283474	1	1	0	4	4	1	912	0.726627	
283478	1	1	0	4	4	4	912	0.727233	
283596	1	1	46.5234	4	2	3	912	0.725328	
283596	2	1	0	4	4	1	912	0.730939	
283699	1	1	0	4	4	5	912	0.71914	
283790	1	1	0	4	3	6	912	0.721026	
283790	2	1	0	4	4	4	912	0.72441	
283922	1	1	274.514	4	2	1	912	0.724605	
283922	2	1	0	4	4	1	912	0.747365	
284020	1	1	0	4	4	4	912	0.720802	
284150	1	1	434.276	4	2	5	912	0.72355	
284150	2	1	0	4	4	6	912	0.729803	
284182	1	1	0	4	4	6	912	0.719154	
284209	1	1	0	4	4	2	912	0.721186	
284242	1	1	0	4	4	1	912	0.72406	
284475	1	1	0	4	4	3	912	0.72181	
284675	1	1	0	4	4	9	912	0.727755	
284698	1	1	0	4	4	1	912	0.72393	
284787	1	1	0	4	4	6	912	0.745794	
284908	1	1	0	4	4	1	912	0.72447	
285128	1	1	0	4	4	5	912	0.718406	
285436	1	1	0	4	4	9	912	0.730312	
285447	1	1	0	4	4	8	912	0.71764	
285545	1	1	0	4	4	7	912	0.74909	
285850	1	1	160.881	4	2	6	912	0.720049	
285850	2	1	0	4	4	6	912	0.753375	
286038	1	1	443.315	4	2	5	912	0.721002	
286038	2	1	218.685	4	1	5	912	0.728714	
286063	1	1	0	4	4	2	912	0.721015	
286281	1	1	0	4	4	10	912	0.750745	
286671	1	1	0	4	4	7	912	0.745512	
286756	1	1	0	4	4	7	912	0.718661	
287011	1	1	0	4	4	10	912	0.742991	
287667	1	1	0	4	4	4	912	0.723603	
287917	1	1	0	4	4	1	912	0.726882	
288063	1	1	0	4	4	1	912	0.724154	
288180	1	1	0	4	4	8	912	0.717732	
288297	1	1	381.478	4	2	8	912	0.718392	
288297	2	1	0	4	4	6	912	0.731545	
288578	1	1	0	4	4	2	912	0.722905	
288915	1	1	399.411	4	2	7	912	0.720969	
288915	2	1	0	4	4	4	912	0.724985	
289050	1	1	0.0880753	4	2	8	912	0.717309	
289050	2	1	0	4	4	7	912	0.728841	
289487	1	1	0	4	4	6	912	0.719675	
289488	1	1	230.205	4	2	6	912	0.722929	
289488	2	1	0	4	4	6	912	0.725445	
289663	1	1	0	4	4	9	912	0.735841	
289691	1	1	0	4	4	6	912	0.718266	
289779	1	1	0	4	4	2	912	0.730353	
289883	1	1	0	4	4	4	912	0.721649	
289960	1	1	55.7302	4	2	6	912	0.722186	
289960	2	1	0	4	4	7	912	0.733077	
290270	1	1	68.0219	4	2	1	912	0.723035	
290270	2	1	0	4	4	1	912	0.742525	
290286	1	1	0	4	4	4	912	0.721933	
290295	1	1	0	4	4	1	912	0.724603	
290434	1	1	0	4	4	2	912	0.723287	
290476	1	1	0	4	4	4	912	0.722133	
290484	1	1	0	4	3	1	912	0.726791	
290484	2	1	0	4	4	1	912	0.733735	
290595	1	1	0	4	4	6	912	0.717314	
290613	1	1	662	4	1	5	912	0.721335	
291005	1	1	0	4	4	1	912	0.722113	
291044	1	1	0	4	4	3	912	0.724001	
291226	1	1	0	4	4	5	912	0.71844	
291399	1	1	0	4	4	7	912	0.718286	
291633	1	1	0	4	4	5	912	0.724493	
291646	1	1	416.963	4	2	10	912	0.718794	
291646	2	1	0	4	3	9	912	0.724232	
291646	3	1	245.037	4	1	8	912	0.725312	
291665	1	1	0	4	4	1	912	0.731521	
291732	1	1	0	4	4	1	912	0.725103	
291966	1	1	0	4	4	6	912	0.720351	
292242	1	1	0	4	4	9	912	0.73476	
292394	1	1	0	4	4	10	912	0.737961	
292486	1	1	64.4999	4	2	2	912	0.726	
292486	2	1	0	4	4	1	912	0.733634	
292536	1	1	0	4	4	1	912	0.725673	
292837	1	1	0	4	4	10	912	0.739302	
292987	1	1	0	4	4	10	912	0.749175	
293014	1	1	193.014	4	2	3	912	0.721968	
293014	2	1	154.709	4	2	3	912	0.737127	
293014	3	1	0	4	4	2	912	0.741537	
293039	1	1	0	4	4	1	912	0.722042	
293178	1	1	0	4	4	7	912	0.717972	
293347	1	1	0	4	4	7	912	0.72472	
293426	1	1	0	4	4	2	912	0.722071	
293573	1	1	0	4	4	1	912	0.726102	
293732	1	1	0	4	4	2	912	0.721626	
294181	1	1	0	4	4	9	912	0.735696	
294289	1	1	272.508	4	2	10	912	0.719834	
294289	2	1	0	4	4	4	912	0.732654	
294697	1	1	0	4	4	9	912	0.73332	
294728	1	1	0	4	4	9	912	0.734067	
294754	1	1	0	4	4	1	912	0.744885	
294889	1	1	0	4	4	9	912	0.744489	
294962	1	1	0	4	4	1	912	0.724854	
295076	1	1	426.196	4	2	5	912	0.721976	
295076	2	1	235.804	4	1	6	912	0.726541	
295135	1	1	0	4	4	3	912	0.722259	
295393	1	1	0	4	3	8	912	0.718631	
295393	2	1	0	4	4	7	912	0.73309	
295531	1	1	0	4	4	5	912	0.721214	
295919	1	1	0	4	4	2	912	0.750673	
296109	1	1	0	4	4	9	912	0.736402	
296339	1	1	0	4	4	2	912	0.721427	
296501	1	1	192.258	4	2	8	912	0.720025	
296501	2	1	0	4	4	9	912	0.728533	
296617	1	1	0	4	4	10	912	0.748397	
297007	1	1	466.578	4	2	10	912	0.719694	
297007	2	1	0	4	4	10	912	0.724624	
297362	1	1	106.563	4	2	10	912	0.717978	
297362	2	1	0	4	4	10	912	0.729485	
297411	1	1	0	4	4	1	912	0.724077	
297546	1	1	83.4352	4	2	1	912	0.724079	
297546	2	1	0	4	4	3	912	0.732956	
297583	1	1	468.674	4	2	6	912	0.717948	
297583	2	1	193.326	4	1	5	912	0.748493	
298162	1	1	436.752	4	2	2	912	0.722648	
298162	2	1	225.248	4	1	2	912	0.75554	
298244	1	1	151.569	4	2	1	912	0.726349	
298244	2	1	0	4	4	1	912	0.744351	
298388	1	1	0	4	4	1	912	0.725037	
298444	1	1	0	4	4	5	912	0.720097	
298712	1	1	0	4	4	1	912	0.723884	
298715	1	1	0	4	4	4	912	0.719392	
299136	1	1	0	4	4	9	912	0.728841	
299258	1	1	0	4	4	4	912	0.722039	
299278	1	1	0	4	4	9	912	0.728338	
299309	1	1	0	4	4	1	912	0.724188	
299518	1	1	0	4	4	4	912	0.721803	
300494	1	1	0	4	4	1	912	0.724495	
300750	1	1	0	4	4	1	912	0.743199	
301355	1	1	0	4	4	5	912	0.721615	
301440	1	1	258.935	4	2	9	912	0.722137	
301440	2	1	155.231	4	2	4	912	0.746057	
301440	3	1	112.527	4	2	3	912	0.764854	
301440	4	1	135.308	4	1	3	912	0.766928	
301660	1	1	0	4	4	1	912	0.724905	
301678	1	1	0	4	4	1	912	0.726049	
301927	1	1	0	4	4	9	912	0.736757	
302037	1	1	0	4	4	1	912	0.72358	
302602	1	1	0	4	4	1	912	0.727004	
302623	1	1	0	4	4	10	912	0.749256	
302910	1	1	0	4	4	2	912	0.72693	
302943	1	1	0	4	4	10	912	0.738433	
303034	1	1	0	4	4	2	912	0.734616	
303087	1	1	51.8838	4	2	3	912	0.723556	
303087	2	1	0	4	4	1	912	0.746346	
303300	1	1	76.1614	4	2	1	912	0.723684	
303300	2	1	0	4	4	1	912	0.734141	
303497	1	1	0	4	4	8	912	0.733355	
303519	1	1	0	4	4	7	912	0.748383	
303977	1	1	0	4	4	1	912	0.723607	
304101	1	1	0	4	4	9	912	0.738681	
304102	1	1	0	4	4	10	912	0.741204	
304130	1	1	0	4	4	1	912	0.723769	
304213	1	1	0	4	4	1	912	0.721908	
304362	1	1	208.982	4	2	7	912	0.718592	
304362	2	1	453.018	4	1	7	912	0.734355	
304384	1	1	0	4	4	10	912	0.748309	
304619	1	1	54.8706	4	2	5	912	0.720901	
304619	2	1	0	4	4	5	912	0.751107	
304752	1	1	0	4	4	10	912	0.74264	
304919	1	1	0	4	4	7	912	0.719256	
305150	1	1	0	4	4	3	912	0.723232	
305152	1	1	228.148	4	2	1	912	0.724957	
305152	2	1	433.852	4	1	2	912	0.729863	
305557	1	1	351.502	4	2	5	912	0.720109	
305557	2	1	123.985	4	2	4	912	0.740913	
305557	3	1	186.513	4	1	5	912	0.756135	
305786	1	1	0	4	4	4	912	0.71934	
305796	1	1	0	4	4	5	912	0.721115	
305870	1	1	0	4	4	7	912	0.719709	
306107	1	1	0	4	4	7	912	0.718133	
306309	1	1	0	4	4	10	912	0.743999	
306369	1	1	0	4	4	1	912	0.755121	
306444	1	1	0	4	4	5	912	0.719704	
306571	1	1	0	4	4	7	912	0.719325	
306810	1	1	0	4	4	1	912	0.727096	
307133	1	1	281.899	4	2	10	912	0.732297	
307133	2	1	0	4	4	10	912	0.735035	
307148	1	1	0	4	4	1	912	0.725829	
307313	1	1	0	4	4	9	912	0.734185	
307342	1	1	0	4	4	3	912	0.726076	
307924	1	1	108.889	4	2	8	912	0.720909	
307924	2	1	0	4	4	6	912	0.731657	
308112	1	1	0	4	4	10	912	0.742537	
308186	1	1	0	4	4	1	912	0.728266	
308195	1	1	0	4	4	1	912	0.722481	
308203	1	1	0	4	4	10	912	0.746169	
308299	1	1	0	4	4	1	912	0.72369	
308375	1	1	468.368	4	2	9	912	0.729278	
308375	2	1	0	4	4	7	912	0.744141	
308448	1	1	286.134	4	2	4	912	0.722572	
308448	2	1	0	4	4	1	912	0.727726	
308498	1	1	0	4	4	3	912	0.722015	
308544	1	1	344.893	4	2	7	912	0.721104	
308544	2	1	0	4	4	7	912	0.742309	
308923	1	1	0	4	4	5	912	0.720382	
309036	1	1	0	4	4	3	912	0.720591	
309148	1	1	237.742	4	2	10	912	0.72956	
309148	2	1	0	4	4	10	912	0.736554	
309244	1	1	0	4	4	1	912	0.75344	
309473	1	1	0	4	4	8	912	0.721539	
309732	1	1	0	4	4	7	912	0.718963	
309749	1	1	0	4	4	9	912	0.721139	
309812	1	1	0	4	4	3	912	0.720194	
310071	1	1	10.2514	4	2	6	912	0.722407	
310071	2	1	0	4	4	5	912	0.73115	
310135	1	1	0	4	4	1	912	0.726559	
310249	1	1	447.157	4	2	1	912	0.725953	
310249	2	1	0	4	4	1	912	0.745553	
310533	1	1	0	4	4	2	912	0.737368	
310735	1	1	399.412	4	2	7	912	0.718522	
310735	2	1	74.0942	4	2	7	912	0.752339	
310735	3	1	21.7219	4	2	4	912	0.754616	
310735	4	1	166.771	4	1	3	912	0.765402	
310854	1	1	0	4	4	2	912	0.721289	
311032	1	1	0	4	4	1	912	0.723849	
311367	1	1	0	4	4	5	912	0.719043	
311475	1	1	0	4	4	8	912	0.717443	
311557	1	1	0	4	3	7	912	0.716929	
311557	2	1	0	4	4	7	912	0.750485	
311701	1	1	457.142	4	2	9	912	0.734236	
311701	2	1	0	4	4	9	912	0.751856	
311761	1	1	0	4	4	7	912	0.716908	
311769	1	1	662	4	1	4	912	0.722284	
311776	1	1	446.012	4	2	4	912	0.7463	
311776	2	1	215.988	4	1	3	912	0.748836	
311797	1	1	146.796	4	2	1	912	0.72363	
311797	2	1	0	4	4	1	912	0.749764	
311996	1	1	0	4	4	6	912	0.72505	
312151	1	1	101.159	4	2	3	912	0.724949	
312151	2	1	560.841	4	1	3	912	0.740487	
312201	1	1	330.792	4	2	1	912	0.725445	
312201	2	1	183.757	4	2	2	912	0.739091	
312201	3	1	147.451	4	1	1	912	0.753083	
312272	1	1	0	4	4	3	912	0.722107	
313197	1	1	0	4	4	1	912	0.727878	
313625	1	1	0	4	4	1	912	0.724368	
313757	1	1	0	4	4	6	912	0.720276	
314092	1	1	0	4	4	4	912	0.721698	
314468	1	1	0	4	4	4	912	0.720829	
314737	1	1	0	4	4	1	912	0.723748	
314827	1	1	174.913	4	2	7	912	0.719788	
314827	2	1	0	4	4	10	912	0.729073	
314984	1	1	0	4	4	3	912	0.721388	
315084	1	1	0	4	4	3	912	0.725862	
315273	1	1	0	4	4	10	912	0.749597	
315532	1	1	0	4	4	9	912	0.735055	
315910	1	1	0	4	4	2	912	0.721914	
316395	1	1	0	4	4	9	912	0.729337	
316421	1	1	223.346	4	2	9	912	0.726012	
316421	2	1	0	4	4	10	912	0.743097	
316726	1	1	0	4	4	10	912	0.738766	
316838	1	1	0	4	4	1	912	0.727066	
316858	1	1	0	4	4	9	912	0.734603	
316942	1	1	0	4	4	1	912	0.72399	
317079	1	1	0	4	4	9	912	0.723186	
317137	1	1	123.96	4	2	2	912	0.723992	
317137	2	1	0	4	4	1	912	0.730171	
317250	1	1	0	4	4	1	912	0.725733	
317630	1	1	0	4	4	1	912	0.7303	
317882	1	1	662	4	1	10	912	0.717233	
317988	1	1	88.3373	4	2	6	912	0.720236	
317988	2	1	2.74025	4	2	5	912	0.722308	
317988	3	1	0	4	4	5	912	0.732458	
318006	1	1	0	4	4	1	912	0.74157	
318050	1	1	0	4	4	1	912	0.722433	
318119	1	1	452.901	4	2	10	912	0.721032	
318119	2	1	0	4	4	10	912	0.721798	
318223	1	1	146.028	4	2	9	912	0.720141	
318223	2	1	0	4	4	5	912	0.743117	
318465	1	1	0	4	4	1	912	0.722292	
318517	1	1	208.685	4	2	7	912	0.721346	
318517	2	1	0	4	4	8	912	0.732647	
318717	1	1	0	4	4	1	912	0.724152	
318755	1	1	0	4	4	8	912	0.719656	
318786	1	1	0	4	4	6	912	0.718057	
318847	1	1	254.317	4	2	5	912	0.723118	
318847	2	1	0	4	4	9	912	0.724826	
318857	1	1	0	4	4	1	912	0.724873	
318871	1	1	245.715	4	2	1	912	0.726099	
318871	2	1	0	4	4	6	912	0.72723	
318925	1	1	0	4	4	1	912	0.725116	
318938	1	1	0	4	4	9	912	0.726193	
319068	1	1	0	4	4	6	912	0.719506	
319221	1	1	662	4	1	10	912	0.718681	
319365	1	1	0	4	4	4	912	0.722656	
319418	1	1	0	4	4	10	912	0.740665	
319506	1	1	69.7586	4	2	3	912	0.72311	
319506	2	1	0	4	4	1	912	0.724145	
319871	1	1	257.104	4	2	1	912	0.726847	
319871	2	1	0	4	4	4	912	0.739896	
319956	1	1	0	4	4	6	912	0.719804	
320356	1	1	0	4	4	6	912	0.719521	
320979	1	1	311.437	4	2	3	912	0.724179	
320979	2	1	0	4	4	4	912	0.738043	
321043	1	1	0	4	4	6	912	0.719878	
321044	1	1	0	4	4	8	912	0.719249	
321141	1	1	0	4	4	1	912	0.725893	
321183	1	1	0	4	4	1	912	0.725561	
321485	1	1	0	4	4	9	912	0.728909	
321716	1	1	0	4	4	1	912	0.724789	
321979	1	1	79.4748	4	2	9	912	0.717488	
321979	2	1	582.525	4	1	9	912	0.731102	
322225	1	1	102.438	4	2	9	912	0.719856	
322225	2	1	0	4	4	10	912	0.735458	
322442	1	1	0	4	4	10	912	0.750315	
322515	1	1	0	4	4	1	912	0.7245	
323020	1	1	662	4	1	2	912	0.720683	
323041	1	1	0	4	4	3	912	0.723165	
323522	1	1	136.214	4	2	10	912	0.719077	
323522	2	1	58.2407	4	2	3	912	0.725216	
323522	3	1	0	4	4	1	912	0.754318	
324394	1	1	0	4	4	8	912	0.721189	
324526	1	1	0	4	4	1	912	0.725191	
324757	1	1	0	4	4	6	912	0.722739	
324823	1	1	270.204	4	2	7	912	0.718599	
324823	2	1	6.71718	4	2	5	912	0.741586	
324823	3	1	0	4	4	2	912	0.749832	
325174	1	1	0	4	4	6	912	0.717726	
325246	1	1	0	4	4	10	912	0.745315	
325363	1	1	0	4	4	2	912	0.725057	
325512	1	1	0	4	4	1	912	0.725275	
326013	1	1	0	4	4	1	912	0.727891	
326019	1	1	0	4	4	4	912	0.738151	
326053	1	1	0	4	4	8	912	0.720569	
326133	1	1	405.057	4	2	2	912	0.724538	
326133	2	1	0	4	4	5	912	0.747356	
326142	1	1	0	4	4	3	912	0.721958	
326155	1	1	37.3408	4	2	8	912	0.72076	
326155	2	1	83.5407	4	2	7	912	0.725637	
326155	3	1	0	4	4	6	912	0.729857	
326180	1	1	0	4	4	1	912	0.722413	
326231	1	1	160.047	4	2	4	912	0.719963	
326231	2	1	0	4	4	4	912	0.751529	
326262	1	1	0	4	4	1	912	0.727007	
326520	1	1	0	4	4	2	912	0.721491	
326528	1	1	176.296	4	2	10	912	0.730552	
326528	2	1	8.66291	4	2	5	912	0.733419	
326528	3	1	0	4	4	3	912	0.754347	
326532	1	1	125.635	4	2	10	912	0.722104	
326532	2	1	0	4	4	10	912	0.725232	
326573	1	1	474.966	4	2	8	912	0.718848	
326573	2	1	0	4	4	8	912	0.721257	
326893	1	1	457.438	4	2	1	912	0.726104	
326893	2	1	0	4	4	1	912	0.730797	
326980	1	1	153.384	4	2	3	912	0.722813	
326980	2	1	0	4	4	1	912	0.726894	
327218	1	1	0	4	4	4	912	0.719286	
327259	1	1	0	4	4	1	912	0.724506	
327368	1	1	0	4	4	1	912	0.722038	
327425	1	1	0	4	4	10	912	0.750444	
327605	1	1	471.802	4	2	1	912	0.723714	
327605	2	1	190.198	4	1	1	912	0.749955	
327610	1	1	242.68	4	2	10	912	0.718202	
327610	2	1	0	4	4	10	912	0.722014	
327651	1	1	0	4	4	10	912	0.742567	
327929	1	1	0	4	4	9	912	0.734683	
327935	1	1	7.02063	4	2	9	912	0.722102	
327935	2	1	0	4	4	8	912	0.747601	
327940	1	1	0	4	4	8	912	0.721278	
328589	1	1	456.427	4	2	5	912	0.719613	
328589	2	1	0	4	4	10	912	0.741942	
328682	1	1	426.595	4	2	10	912	0.743001	
328682	2	1	0	4	4	10	912	0.745151	
328890	1	1	0	4	4	1	912	0.723507	
328896	1	1	0	4	4	7	912	0.720509	
329026	1	1	0	4	4	4	912	0.722022	
329328	1	1	0	4	4	10	912	0.737828	
329410	1	1	0	4	4	7	912	0.717855	
329545	1	1	0	4	4	5	912	0.719481	
329747	1	1	115.03	4	2	4	912	0.722248	
329747	2	1	262.016	4	2	5	912	0.738519	
329747	3	1	0	4	4	4	912	0.745896	
329799	1	1	216.118	4	2	2	912	0.723703	
329799	2	1	263.963	4	2	3	912	0.750258	
329799	3	1	0	4	3	3	912	0.752356	
329799	4	1	0	4	4	5	912	0.752515	
330136	1	1	0	4	4	2	912	0.725896	
330307	1	1	203.534	4	2	9	912	0.718414	
330307	2	1	0	4	3	8	912	0.720791	
330307	3	1	183.423	4	2	6	912	0.72261	
330307	4	1	0	4	4	3	912	0.732343	
330345	1	1	0	4	4	7	912	0.719496	
330420	1	1	0	4	4	3	912	0.72257	
330477	1	1	0	4	4	2	912	0.722482	
330688	1	1	0	4	4	1	912	0.723992	
330965	1	1	0	4	4	1	912	0.726639	
331043	1	1	0	4	4	7	912	0.718065	
331155	1	1	71.5621	4	2	9	912	0.725876	
331155	2	1	0	4	4	9	912	0.747118	
331511	1	1	0	4	4	4	912	0.742718	
331805	1	1	0	4	4	5	912	0.721303	
331877	1	1	120.935	4	2	6	912	0.721987	
331877	2	1	0	4	4	8	912	0.729103	
331898	1	1	0	4	4	6	912	0.719437	
331954	1	1	0	4	4	3	912	0.72211	
331958	1	1	344.04	4	2	3	912	0.725147	
331958	2	1	0	4	4	4	912	0.728089	
332606	1	1	0	4	4	7	912	0.717334	
332784	1	1	662	4	1	8	912	0.719452	
332951	1	1	0	4	4	2	912	0.72206	
333177	1	1	0	4	4	4	912	0.721186	
333217	1	1	0	4	4	6	912	0.718045	
333248	1	1	0	4	4	7	912	0.719348	
333468	1	1	0	4	4	7	912	0.719653	
333528	1	1	0	4	4	9	912	0.734565	
333541	1	1	0	4	4	8	912	0.718963	
333574	1	1	0	4	4	8	912	0.71903	
333934	1	1	454.231	4	2	4	912	0.721255	
333934	2	1	207.769	4	1	4	912	0.72941	
334296	1	1	238.651	4	2	5	912	0.72042	
334296	2	1	0	4	4	1	912	0.736194	
334369	1	1	116.816	4	2	9	912	0.721577	
334369	2	1	0	4	4	10	912	0.738375	
334396	1	1	0	4	4	1	912	0.726798	
334890	1	1	0	4	4	4	912	0.720474	
334899	1	1	0	4	4	3	912	0.723264	
335150	1	1	440.876	4	2	9	912	0.724496	
335150	2	1	221.124	4	1	9	912	0.747786	
335412	1	1	0	4	4	5	912	0.720022	
335605	1	1	0	4	4	3	912	0.724896	
335641	1	1	0	4	4	2	912	0.726293	
336698	1	1	406.32	4	2	10	912	0.735473	
336698	2	1	122.742	4	2	10	912	0.739542	
336698	3	1	132.938	4	1	8	912	0.73989	
336742	1	1	0	4	4	6	912	0.71865	
336803	1	1	0	4	4	1	912	0.727534	
336823	1	1	0	4	4	7	912	0.717184	
337207	1	1	0	4	4	1	912	0.725883	
337301	1	1	0	4	4	4	912	0.720205	
337637	1	1	0	4	4	6	912	0.719806	
337831	1	1	0	4	4	10	912	0.747655	
337833	1	1	21.8519	4	2	2	912	0.723404	
337833	2	1	0	4	4	1	912	0.738056	
337982	1	1	0	4	4	6	912	0.718239	
338044	1	1	0	4	4	5	912	0.719932	
338124	1	1	0	4	4	6	912	0.720608	
338243	1	1	0	4	4	4	912	0.721044	
338263	1	1	0	4	4	5	912	0.722427	
338499	1	1	0	4	4	10	912	0.750491	
338581	1	1	4.67556	4	2	5	912	0.721174	
338581	2	1	472.218	4	2	3	912	0.729014	
338581	3	1	1.70137	4	2	4	912	0.755099	
338581	4	1	183.405	4	1	4	912	0.769288	
338640	1	1	0	4	4	1	912	0.724183	
338703	1	1	0	4	4	3	912	0.721161	
338749	1	1	313.074	4	2	6	912	0.718435	
338749	2	1	0	4	4	1	912	0.740697	
339031	1	1	413.955	4	2	6	912	0.719393	
339031	2	1	0	4	3	9	912	0.742404	
339031	3	1	248.045	4	1	10	912	0.750768	
339219	1	1	0	4	4	1	912	0.73999	
339901	1	1	0	4	4	1	912	0.724347	
340478	1	1	295.252	4	2	6	912	0.720472	
340478	2	1	157.257	4	2	4	912	0.735043	
340478	3	1	0	4	4	1	912	0.741442	
340562	1	1	476.736	4	2	7	912	0.719334	
340562	2	1	185.264	4	1	7	912	0.744146	
340601	1	1	279.63	4	2	8	912	0.718404	
340601	2	1	0	4	4	1	912	0.728193	
340719	1	1	0	4	4	6	912	0.71931	
340839	1	1	0	4	4	5	912	0.719238	
340884	1	1	22.8756	4	2	7	912	0.71902	
340884	2	1	639.124	4	1	6	912	0.726042	
341034	1	1	0	4	4	7	912	0.719607	
341095	1	1	0	4	4	1	912	0.723937	
341136	1	1	0	4	4	1	912	0.725394	
341238	1	1	0	4	4	8	912	0.71739	
341366	1	1	0	4	4	9	912	0.720787	
341604	1	1	0	4	4	10	912	0.738622	
341660	1	1	0	4	4	1	912	0.726402	
341793	1	1	0	4	4	1	912	0.750937	
342161	1	1	0	4	4	8	912	0.716541	
342356	1	1	148.918	4	2	9	912	0.718893	
342356	2	1	0	4	4	10	912	0.732544	
342405	1	1	662	4	1	9	912	0.721328	
342504	1	1	0	4	4	7	912	0.747574	
343514	1	1	301.065	4	2	6	912	0.719012	
343514	2	1	360.935	4	1	6	912	0.727635	
343798	1	1	0	4	4	1	912	0.723427	
343997	1	1	0	4	4	10	912	0.740304	
344251	1	1	0	4	4	5	912	0.719104	
344321	1	1	0	4	4	8	912	0.720169	
344427	1	1	0	4	4	1	912	0.724763	
344485	1	1	0	4	4	1	912	0.721877	
344656	1	1	0	4	4	4	912	0.720344	
344671	1	1	0	4	4	1	912	0.727056	
344977	1	1	0	4	4	5	912	0.734572	
345036	1	1	0	4	4	2	912	0.723374	
345262	1	1	0	4	4	3	912	0.722335	
345466	1	1	0	4	4	8	912	0.716694	
345976	1	1	255.406	4	2	7	912	0.720287	
345976	2	1	0	4	4	7	912	0.753566	
346163	1	1	0	4	4	1	912	0.725158	
346230	1	1	662	4	1	1	912	0.725613	
346294	1	1	0	4	4	2	912	0.726073	
346732	1	1	0	4	4	1	912	0.72787	
347019	1	1	40.0484	4	2	3	912	0.721938	
347019	2	1	0	4	4	1	912	0.735311	
347166	1	1	0	4	4	7	912	0.719539	
347235	1	1	273.079	4	2	10	912	0.727788	
347235	2	1	0	4	4	8	912	0.732023	
347250	1	1	311.534	4	2	2	912	0.724582	
347250	2	1	0	4	4	4	912	0.750622	
347400	1	1	0	4	4	9	912	0.738836	
347576	1	1	0	4	4	1	912	0.724792	
347719	1	1	105.962	4	2	2	912	0.723733	
347719	2	1	130.884	4	2	2	912	0.72577	
347719	3	1	0	4	4	1	912	0.743835	
347737	1	1	0	4	4	2	912	0.723325	
347857	1	1	0	4	4	1	912	0.726178	
348224	1	1	0	4	4	7	912	0.718799	
348694	1	1	0	4	4	2	912	0.725108	
348787	1	1	662	4	1	2	912	0.723241	
348913	1	1	0	4	4	10	912	0.746828	
348919	1	1	0	4	4	1	912	0.723567	
349717	1	1	0	4	4	8	912	0.727178	
349971	1	1	0	4	4	2	912	0.722689	
350066	1	1	0	4	4	8	912	0.720537	
350180	1	1	0	4	4	2	912	0.72157	
350253	1	1	391.073	4	2	1	912	0.723171	
350253	2	1	0	4	4	7	912	0.754511	
350352	1	1	0	4	4	10	912	0.746461	
350423	1	1	0	4	4	6	912	0.718161	
350484	1	1	392.634	4	2	10	912	0.718632	
350484	2	1	0	4	4	10	912	0.71933	
350742	1	1	0	4	4	1	912	0.72524	
351310	1	1	0	4	4	8	912	0.721809	
351511	1	1	0	4	4	3	912	0.720229	
351620	1	1	381.768	4	2	8	912	0.717511	
351620	2	1	0	4	3	5	912	0.751462	
351620	3	1	0	4	4	5	912	0.769699	
351792	1	1	662	4	1	6	912	0.719416	
351812	1	1	0	4	4	1	912	0.722699	
351821	1	1	70.3152	4	2	9	912	0.716716	
351821	2	1	0	4	4	5	912	0.728497	
351966	1	1	476.656	4	2	2	912	0.724751	
351966	2	1	0	4	4	3	912	0.725171	
352187	1	1	0	4	4	5	912	0.720038	
352254	1	1	0	4	4	8	912	0.721671	
352325	1	1	0	4	4	10	912	0.746781	
352630	1	1	0	4	4	9	912	0.732333	
352798	1	1	0	4	4	1	912	0.722116	
353285	1	1	662	4	1	10	912	0.730655	
353586	1	1	0	4	4	1	912	0.727708	
353821	1	1	0	4	4	1	912	0.724151	
353840	1	1	662	4	1	4	912	0.72205	
353919	1	1	418.671	4	2	7	912	0.717376	
353919	2	1	243.329	4	1	7	912	0.748392	
354084	1	1	0	4	4	9	912	0.729047	
354156	1	1	0	4	4	8	912	0.720719	
354245	1	1	0	4	4	2	912	0.723942	
354453	1	1	0	4	4	9	912	0.724797	
354628	1	1	0	4	4	7	912	0.718953	
354855	1	1	0	4	4	5	912	0.721302	
354873	1	1	59.0163	4	2	8	912	0.719123	
354873	2	1	53.1377	4	2	8	912	0.739065	
354873	3	1	169.675	4	2	7	912	0.747693	
354873	4	1	0	4	4	7	912	0.753848	
355052	1	1	0	4	4	7	912	0.716709	
355621	1	1	0	4	4	2	912	0.725764	
355703	1	1	0	4	4	10	912	0.745775	
355749	1	1	0	4	4	8	912	0.719698	
355886	1	1	283.633	4	2	9	912	0.719225	
355886	2	1	0	4	4	10	912	0.727239	
355922	1	1	662	4	1	10	912	0.742739	
355980	1	1	0	4	4	8	912	0.725312	
356097	1	1	0	4	4	1	912	0.726746	
356418	1	1	0	4	3	10	912	0.733957	
356418	2	1	0	4	4	9	912	0.746455	
356829	1	1	0	4	4	1	912	0.726656	
356844	1	1	0	4	4	1	912	0.723031	
357059	1	1	0	4	4	2	912	0.722082	
357070	1	1	0	4	4	1	912	0.724817	
357378	1	1	0	4	4	10	912	0.741076	
357571	1	1	0	4	4	9	912	0.727416	
