EvtN	HitN	TrackID	Energy	DetID	Process	DOI	HP	Phi	Theta	Time
29395	1	1	0	0	4	10	0	180	90	0.317002	
33702	1	1	2.07086	0	2	7.1991	0	180	90	0.317197	
33702	2	1	97.3153	0	2	7.73146	0	180	90	0.341234	
33702	3	1	0	0	4	10	0	180	90	0.34301	
34104	1	1	0	0	4	10	0	180	90	0.316972	
34334	1	1	0	0	4	1.06153	0	180	90	0.32503	
34954	1	1	0	0	4	10	0	180	90	0.31703	
37430	1	1	0	0	4	10	0	180	90	0.316989	
37664	1	1	0	0	4	10	0	180	90	0.316916	
39926	1	1	140.368	0	1	2.36395	0	180	90	1.20191	
40526	1	1	206.005	0	1	9.89035	0	180	90	0.768497	
40992	1	1	39.1443	0	2	5.33255	0	180	90	0.971525	
40992	2	1	91.9134	0	1	5.67535	0	180	90	0.975471	
41944	1	1	0	0	4	10	0	180	90	0.317216	
42293	1	1	0	0	4	0	0	180	90	0.338124	
43951	1	1	0	0	4	4.09916	0	180	90	0.322564	
44183	1	1	0	0	4	10	0	180	90	0.317252	
44692	1	1	0	0	4	10	0	180	90	0.317076	
46963	1	1	0	0	4	10	0	180	90	0.317283	
48072	1	1	0	0	4	10	0	180	90	0.317049	
49645	1	1	41.9298	0	2	2.20944	0	180	90	0.316934	
49645	2	1	0	0	4	10	0	180	90	0.324305	
49834	1	1	0	0	4	10	0	180	90	0.317058	
52649	1	1	418.884	0	2	0.572944	0	180	90	0.317137	
52649	2	1	0	0	4	0	0	180	90	0.31905	
53509	1	1	0	0	3	0.500468	0	180	90	0.773609	
53509	2	1	0	0	4	0.726116	0	180	90	0.775494	
53689	1	1	0	0	4	4.69475	0	180	90	0.317325	
55460	1	1	0	0	4	10	0	180	90	0.317275	
56097	1	1	228.012	0	2	8.12619	0	180	90	0.317132	
56097	2	1	0	0	4	8.84205	0	180	90	0.344259	
56467	1	1	0	0	4	10	0	180	90	0.3221	
57623	1	1	662	0	1	6.51081	0	180	90	0.317118	
58516	1	1	0	0	4	4.80144	0	180	90	0.354513	
58981	1	1	196.799	0	1	5.15093	0	180	90	0.817782	
59006	1	1	0	0	4	2.41081	0	180	90	0.317352	
59649	1	1	0	0	4	10	0	180	90	0.31714	
59688	1	1	0	0	4	10	0	180	90	0.442945	
60024	1	1	0	0	4	8.70357	0	180	90	0.317308	
61521	1	1	0	0	4	10	0	180	90	0.31693	
62637	1	1	28.4125	0	2	1.95624	0	180	90	0.317349	
62637	2	1	0	0	4	6.34573	0	180	90	0.323884	
64013	1	1	212.883	0	2	0.832735	0	180	90	0.317186	
64013	2	1	449.117	0	1	3.52808	0	180	90	0.319966	
64707	1	1	410.084	0	2	0.121992	0	180	90	0.317038	
64707	2	1	0	0	4	0	0	180	90	0.317445	
68252	1	1	0	0	4	10	0	180	90	0.316974	
69048	1	1	0	0	4	0.873814	0	180	90	0.784864	
71715	1	1	161.537	0	2	9.73791	0	180	90	0.316897	
71715	2	1	0	0	4	10	0	180	90	0.34938	
72106	1	1	0	0	4	1.91461	0	180	90	0.317324	
72621	1	1	0	0	4	10	0	180	90	0.317206	
72937	1	1	462.26	0	2	0.868346	0	180	90	0.317454	
72937	2	1	0	0	4	0	0	180	90	0.320356	
74037	1	1	196.837	0	1	0.328158	0	180	90	0.760443	
75319	1	1	0	0	4	10	0	180	90	0.317154	
76007	1	1	0	0	4	10	0	180	90	0.317002	
76463	1	1	0	0	4	3.25489	0	180	90	0.953601	
76988	1	1	0	0	4	10	0	180	90	0.317022	
77622	1	1	95.0537	0	2	2.25638	0	180	90	0.31904	
77622	2	1	0	0	4	2.72394	0	180	90	0.327814	
78048	1	1	0	0	4	10	0	180	90	0.31706	
78686	1	1	0	0	4	10	0	180	90	0.316995	
80603	1	1	0	0	4	10	0	180	90	0.317238	
80720	1	1	0	0	4	5.98968	0	180	90	0.543899	
80861	1	1	0	0	4	10	0	180	90	0.669326	
81293	1	1	0	0	4	0.113847	0	180	90	0.317379	
82813	1	1	0	0	4	1.91324	0	180	90	0.319957	
83670	1	1	0	0	4	10	0	180	90	0.42726	
83932	1	1	191.521	0	1	1.29137	0	180	90	1.04286	
84057	1	1	0	0	4	10	0	180	90	0.317311	
84114	1	1	0	0	4	10	0	180	90	0.317172	
84845	1	1	0	0	4	10	0	180	90	0.31733	
85657	1	1	67.5527	0	2	7.52959	0	180	90	0.354407	
85657	2	1	0	0	4	10	0	180	90	0.373711	
88890	1	1	8.02163	0	2	4.82287	0	180	90	0.317158	
88890	2	1	322.69	0	2	9.81314	0	180	90	0.333259	
88890	3	1	62.53	0	2	9.86409	0	180	90	0.350175	
88890	4	1	0	0	4	9.96524	0	180	90	0.351635	
89368	1	1	0	0	4	0.313667	0	180	90	0.718403	
91404	1	1	156.39	0	1	3.80538	0	180	90	1.63269	
91575	1	1	263.812	0	2	9.6252	0	180	90	0.341762	
91575	2	1	168.701	0	1	9.35314	0	180	90	0.35834	
94612	1	1	83.9058	0	1	8.139	0	180	90	0.770845	
94733	1	1	290.442	0	2	1.81336	0	180	90	0.316947	
94733	2	1	84.555	0	2	1.877	0	180	90	0.322997	
94733	3	1	287.003	0	1	1.74599	0	180	90	0.32351	
94858	1	1	0	0	4	10	0	180	90	0.316979	
94874	1	1	406.65	0	2	5.28309	0	180	90	0.317246	
94874	2	1	255.35	0	1	5.07873	0	180	90	0.334888	
94976	1	1	0	0	4	10	0	180	90	0.316925	
95521	1	1	456.857	0	2	1.8224	0	180	90	0.317076	
95521	2	1	0	0	4	0	0	180	90	0.323159	
95629	1	1	435.913	0	2	3.95277	0	180	90	0.316927	
95629	2	1	0	0	4	0	0	180	90	0.330113	
97993	1	1	0	0	4	10	0	180	90	0.317037	
98063	1	1	23.3142	0	2	8.3669	0	180	90	0.317044	
98063	2	1	0	0	4	10	0	180	90	0.344967	
98131	1	1	0	0	4	7.44221	0	180	90	0.317533	
101335	1	1	0	0	3	2.53048	0	180	90	0.355913	
101335	2	1	0	0	4	10	0	180	90	0.367663	
101597	1	1	22.9614	0	2	7.8932	0	180	90	1.51461	
101597	2	1	0	0	4	7.6387	0	180	90	1.53704	
101698	1	1	0	0	4	10	0	180	90	0.317096	
102092	1	1	0	0	4	8.28089	0	180	90	0.317258	
103490	1	1	0	0	4	10	0	180	90	0.317095	
103915	1	1	0	0	4	0.053104	0	180	90	0.317581	
104900	1	1	0	0	4	0.846652	0	180	90	0.75086	
105511	1	1	0	0	4	10	0	180	90	0.652226	
106444	1	1	0	0	4	10	0	180	90	0.317313	
108999	1	1	0	0	4	10	0	180	90	0.317194	
110610	1	1	0	0	4	10	0	180	90	0.317133	
111490	1	1	0	0	4	9.96405	0	180	90	0.317351	
113671	1	1	0	0	4	10	0	180	90	0.317291	
114158	1	1	0	0	4	10	0	180	90	0.317145	
116088	1	1	0	0	4	10	0	180	90	0.316966	
117638	1	1	0	0	4	10	0	180	90	0.316909	
118911	1	1	0	0	4	10	0	180	90	0.316911	
119471	1	1	189.637	0	1	9.47585	0	180	90	0.747733	
119852	1	1	0	0	4	1.10902	0	180	90	0.346073	
119898	1	1	34.7085	0	2	8.68413	0	180	90	0.316916	
119898	2	1	0	0	4	10	0	180	90	0.345885	
120177	1	1	231.194	0	2	0.0143487	0	180	90	0.317334	
120177	2	1	0	0	4	0.283707	0	180	90	0.317382	
123091	1	1	0	0	4	10	0	180	90	0.317372	
124366	1	1	0	0	4	10	0	180	90	0.316971	
124940	1	1	0	0	4	10	0	180	90	0.317313	
126176	1	1	0	0	4	10	0	180	90	0.316935	
126238	1	1	63.2697	0	2	6.90663	0	180	90	0.317137	
126238	2	1	0	0	4	9.7598	0	180	90	0.340193	
126579	1	1	0	0	4	10	0	180	90	0.317029	
128891	1	1	469.587	0	2	2.33821	0	180	90	0.317409	
128891	2	1	0	0	4	0	0	180	90	0.325221	
129022	1	1	0	0	4	10	0	180	90	0.316977	
130898	1	1	0	0	4	10	0	180	90	0.3169	
131363	1	1	0	0	4	5.29432	0	180	90	0.317659	
131418	1	1	286.613	0	1	5.58738	0	180	90	0.466165	
131444	1	1	93.6876	0	1	6.1147	0	180	90	0.721877	
131572	1	1	196.88	0	2	7.09667	0	180	90	0.317174	
131572	2	1	0	0	4	10	0	180	90	0.340867	
135042	1	1	0	0	4	10	0	180	90	0.317091	
136678	1	1	155.017	0	2	4.72741	0	180	90	0.317136	
136678	2	1	0	0	4	7.38259	0	180	90	0.332917	
137105	1	1	434.842	0	2	8.9773	0	180	90	0.317385	
137105	2	1	16.5911	0	2	7.73444	0	180	90	0.347377	
137105	3	1	210.567	0	1	7.91233	0	180	90	0.356924	
137428	1	1	235.709	0	1	4.42405	0	180	90	0.420863	
138555	1	1	0	0	4	10	0	180	90	0.316913	
138840	1	1	0	0	4	10	0	180	90	0.317244	
140148	1	1	0	0	4	10	0	180	90	0.317348	
140907	1	1	0	0	4	1.29108	0	180	90	0.317322	
143118	1	1	0	0	4	10	0	180	90	0.317035	
143136	1	1	0	0	4	10	0	180	90	0.317238	
143582	1	1	0	0	4	10	0	180	90	0.317237	
145054	1	1	0	0	4	10	0	180	90	0.316968	
146066	1	1	179.006	0	2	3.80698	0	180	90	0.317276	
146066	2	1	0	0	4	10	0	180	90	0.32999	
147163	1	1	0	0	4	10	0	180	90	0.317022	
149648	1	1	0	0	4	10	0	180	90	0.316981	
150632	1	1	0	0	4	10	0	180	90	0.317283	
152181	1	1	141.412	0	2	4.49907	0	180	90	0.325371	
152181	2	1	0	0	4	5.9332	0	180	90	0.341658	
152773	1	1	0	0	4	10	0	180	90	0.317214	
153655	1	1	0	0	4	10	0	180	90	0.316941	
154192	1	1	0	0	4	3.88268	0	180	90	0.317573	
155140	1	1	136.082	0	1	6.02814	0	180	90	0.775001	
155267	1	1	0	0	4	10	0	180	90	0.317188	
157329	1	1	0	0	4	10	0	180	90	0.317312	
158177	1	1	0	0	4	10	0	180	90	0.316954	
159322	1	1	420.848	0	2	8.00455	0	180	90	0.316918	
159322	2	1	0	0	4	6.20646	0	180	90	0.343621	
164178	1	1	228.592	0	1	8.84772	0	180	90	0.610018	
165163	1	1	0	0	4	10	0	180	90	0.317249	
168436	1	1	0	0	4	10	0	180	90	0.317105	
172534	1	1	0	0	4	10	0	180	90	0.317171	
173125	1	1	0	0	4	10	0	180	90	0.317149	
173435	1	1	0	0	4	10	0	180	90	0.317476	
173989	1	1	108.11	0	2	1.28838	0	180	90	0.317106	
173989	2	1	0	0	4	3.82134	0	180	90	0.321407	
176271	1	1	0	0	4	10	0	180	90	0.316929	
176786	1	1	0	0	4	10	0	180	90	0.317146	
177640	1	1	0	0	4	7.22865	0	180	90	0.317451	
179278	1	1	0	0	4	10	0	180	90	0.316973	
181436	1	1	0	0	4	10	0	180	90	0.31724	
181578	1	1	0	0	4	2.85903	0	180	90	0.3173	
182324	1	1	137.183	0	1	5.88764	0	180	90	0.534857	
184377	1	1	258.31	0	2	1.81777	0	180	90	0.316956	
184377	2	1	403.69	0	1	5.93438	0	180	90	0.323021	
186817	1	1	0	0	4	10	0	180	90	0.31703	
187921	1	1	0	0	4	10	0	180	90	0.316954	
188682	1	1	0	0	4	0	0	180	90	0.327462	
190430	1	1	361.193	0	2	3.64304	0	180	90	0.317055	
190430	2	1	0	0	4	3.85984	0	180	90	0.329214	
190668	1	1	0	0	4	10	0	180	90	0.317316	
192573	1	1	0	0	4	10	0	180	90	0.317025	
193035	1	1	185.403	0	1	2.52349	0	180	90	1.44443	
196377	1	1	0	0	4	10	0	180	90	0.317258	
196784	1	1	0	0	4	2.22628	0	180	90	0.331154	
196937	1	1	0	0	4	10	0	180	90	0.317046	
197068	1	1	67.744	0	2	9.08392	0	180	90	0.317187	
197068	2	1	0	0	4	10	0	180	90	0.347516	
197911	1	1	0	0	4	0.570234	0	180	90	0.31749	
203268	1	1	17.4214	0	2	6.69914	0	180	90	1.59281	
203268	2	1	0	0	4	10	0	180	90	1.59834	
207233	1	1	0	0	4	10	0	180	90	0.317312	
207529	1	1	0	0	4	10	0	180	90	0.317092	
208453	1	1	330.246	0	2	7.66938	0	180	90	0.317257	
208453	2	1	0	0	4	7.82803	0	180	90	0.34287	
210266	1	1	0	0	3	9.85151	0	180	90	0.317019	
210266	2	1	0	0	4	10	0	180	90	0.349893	
210463	1	1	0	0	4	0.740423	0	180	90	0.317435	
212484	1	1	0	0	4	10	0	180	90	0.353179	
212758	1	1	428.103	0	2	9.60808	0	180	90	0.316949	
212758	2	1	0	0	4	7.09007	0	180	90	0.349004	
214053	1	1	0	0	4	3.4815	0	180	90	0.317343	
214156	1	1	0	0	4	10	0	180	90	0.317278	
214263	1	1	0	0	4	10	0	180	90	0.316953	
214487	1	1	468.796	0	2	5.4861	0	180	90	0.317152	
214487	2	1	0	0	4	2.43343	0	180	90	0.335467	
214605	1	1	0	0	4	10	0	180	90	0.316907	
215659	1	1	0	0	4	10	0	180	90	0.316937	
216795	1	1	0	0	4	4.73233	0	180	90	0.338	
216933	1	1	429.148	0	2	0.782337	0	180	90	0.317166	
216933	2	1	0	0	4	0	0	180	90	0.319778	
217115	1	1	0	0	4	10	0	180	90	0.317252	
217226	1	1	0	0	4	10	0	180	90	0.316954	
217813	1	1	0	0	4	10	0	180	90	0.317341	
218669	1	1	263.442	0	2	8.29524	0	180	90	0.317272	
218669	2	1	0	0	4	8.46656	0	180	90	0.344976	
218865	1	1	0	0	4	10	0	180	90	0.317264	
220802	1	1	0	0	4	6.18607	0	180	90	0.323729	
222267	1	1	0	0	4	10	0	180	90	0.316947	
222343	1	1	0	0	4	2.66326	0	180	90	0.317388	
223457	1	1	0	0	4	10	0	180	90	0.32535	
225749	1	1	9.2123	0	2	6.56655	0	180	90	0.617668	
225749	2	1	0	0	4	8.81012	0	180	90	0.620552	
231704	1	1	430.546	0	2	8.08202	0	180	90	0.317142	
231704	2	1	0	0	4	6.92025	0	180	90	0.344122	
231722	1	1	0	0	4	10	0	180	90	0.317168	
231966	1	1	176.292	0	1	6.98255	0	180	90	0.634045	
232240	1	1	0	0	4	10	0	180	90	0.317757	
232376	1	1	301.158	0	2	0.906766	0	180	90	0.317049	
232376	2	1	0	0	4	3.02371	0	180	90	0.320076	
233943	1	1	210.21	0	1	1.4112	0	180	90	0.749135	
234107	1	1	0	0	3	6.57949	0	180	90	0.317254	
234107	2	1	0	0	4	6.8322	0	180	90	0.339226	
234413	1	1	0	0	4	10	0	180	90	0.317121	
235022	1	1	0	0	4	9.18246	0	180	90	0.317338	
237647	1	1	331.647	0	2	5.33388	0	180	90	0.3173	
237647	2	1	330.353	0	1	5.69341	0	180	90	0.335116	
238268	1	1	0	0	4	10	0	180	90	0.317362	
240278	1	1	0	0	4	10	0	180	90	0.317182	
241143	1	1	96.7961	0	2	0.976555	0	180	90	0.667486	
241143	2	1	19.1176	0	2	0.623395	0	180	90	0.673862	
241143	3	1	0	0	4	0	0	180	90	0.684667	
241835	1	1	0	0	4	10	0	180	90	0.317216	
241867	1	1	0	0	4	10	0	180	90	0.317019	
242059	1	1	0	0	4	10	0	180	90	0.317099	
242779	1	1	341.512	0	2	1.43889	0	180	90	0.332323	
242779	2	1	0	0	4	0	0	180	90	0.337685	
244389	1	1	206.764	0	2	9.58472	0	180	90	0.317081	
244389	2	1	0	0	4	10	0	180	90	0.349072	
244480	1	1	0	0	4	10	0	180	90	0.317272	
248801	1	1	0	0	4	10	0	180	90	0.316923	
249861	1	1	354.348	0	2	0.784527	0	180	90	0.317286	
249861	2	1	0	0	4	2.3595	0	180	90	0.319906	
252310	1	1	185.035	0	1	0.774645	0	180	90	0.801857	
252601	1	1	0	0	4	10	0	180	90	0.317216	
253608	1	1	377.226	0	2	4.79053	0	180	90	0.317131	
253608	2	1	52.5137	0	2	4.88463	0	180	90	0.333123	
253608	3	1	0	0	4	2.77598	0	180	90	0.355372	
255324	1	1	0	0	4	10	0	180	90	0.316978	
256663	1	1	662	0	1	2.6484	0	180	90	0.317507	
258342	1	1	208.733	0	1	1.23534	0	180	90	0.715236	
260009	1	1	0	0	4	10	0	180	90	0.317333	
260677	1	1	0	0	4	0	0	180	90	0.974191	
265013	1	1	330.941	0	2	8.18148	0	180	90	0.317478	
265013	2	1	0	0	4	8.2074	0	180	90	0.344819	
267405	1	1	0	0	4	10	0	180	90	0.317093	
268574	1	1	0	0	4	10	0	180	90	0.317016	
269697	1	1	0	0	4	8.60947	0	180	90	0.34575	
270425	1	1	0	0	4	4.85837	0	180	90	0.317565	
272464	1	1	0	0	4	10	0	180	90	0.317132	
273382	1	1	0	0	4	10	0	180	90	0.317078	
273702	1	1	32.8683	0	2	8.05829	0	180	90	0.788623	
273702	2	1	157.542	0	1	8.2031	0	180	90	0.797022	
274964	1	1	0	0	4	10	0	180	90	0.317208	
275275	1	1	0	0	4	10	0	180	90	0.326459	
275984	1	1	0	0	4	10	0	180	90	0.317372	
276947	1	1	0	0	4	10	0	180	90	0.317257	
277613	1	1	114.21	0	2	7.61382	0	180	90	0.66558	
277613	2	1	9.96969	0	2	4.98985	0	180	90	0.69642	
277613	3	1	0	0	4	2.85458	0	180	90	0.720228	
278632	1	1	0	0	4	7.04309	0	180	90	0.333562	
278751	1	1	44.2941	0	2	6.69659	0	180	90	0.317275	
278751	2	1	0	0	4	10	0	180	90	0.33964	
278881	1	1	0	0	4	10	0	180	90	0.316997	
280433	1	1	0	0	4	1.45155	0	180	90	0.494484	
281039	1	1	0	0	4	10	0	180	90	0.31716	
282561	1	1	0	0	4	10	0	180	90	0.317373	
283432	1	1	0	0	4	10	0	180	90	0.31694	
283595	1	1	0	0	4	10	0	180	90	0.316887	
283964	1	1	0	0	4	3.32901	0	180	90	0.317615	
286949	1	1	0	0	4	10	0	180	90	0.317146	
287324	1	1	377.197	0	2	0.643007	0	180	90	0.316936	
287324	2	1	0	0	4	0.508292	0	180	90	0.319081	
289500	1	1	0	0	4	2.62612	0	180	90	0.31731	
289893	1	1	0	0	4	10	0	180	90	0.326729	
292008	1	1	0	0	4	3.46557	0	180	90	0.317672	
292063	1	1	94.3041	0	2	8.08901	0	180	90	0.31693	
292063	2	1	0	0	4	10	0	180	90	0.343915	
292512	1	1	460.18	0	2	6.50039	0	180	90	0.316923	
292512	2	1	0	0	4	1.50832	0	180	90	0.338608	
293643	1	1	0	0	4	10	0	180	90	0.317178	
293750	1	1	0	0	4	2.8991	0	180	90	0.317517	
294066	1	1	0	0	4	10	0	180	90	0.317127	
294749	1	1	0	0	4	10	0	180	90	0.317197	
297676	1	1	0	0	4	9.97787	0	180	90	0.326948	
297713	1	1	436.508	0	2	7.62151	0	180	90	0.317552	
297713	2	1	225.492	0	1	7.31553	0	180	90	0.343028	
299184	1	1	0	0	4	10	0	180	90	0.317235	
300158	1	1	0.446338	0	2	0.153803	0	180	90	0.317105	
300158	2	1	188.513	0	2	9.74338	0	180	90	0.317618	
300158	3	1	0	0	4	10	0	180	90	0.349663	
300348	1	1	0	0	4	10	0	180	90	0.317107	
300494	1	1	0	0	4	10	0	180	90	0.317041	
303000	1	1	172.93	0	1	9.54563	0	180	90	1.41394	
303036	1	1	0	0	4	10	0	180	90	0.317028	
303891	1	1	0	0	4	2.15354	0	180	90	0.318271	
305583	1	1	0	0	4	0	0	180	90	0.909407	
305835	1	1	0	0	4	10	0	180	90	0.317134	
308205	1	1	0	0	4	3.63929	0	180	90	0.317294	
308262	1	1	0	0	4	2.98774	0	180	90	0.322837	
309117	1	1	0	0	4	10	0	180	90	0.317071	
310873	1	1	0	0	3	4.78491	0	180	90	0.316999	
310873	2	1	0	0	4	10	0	180	90	0.332966	
311478	1	1	0	0	4	10	0	180	90	0.329107	
311583	1	1	0	0	4	10	0	180	90	0.31745	
311643	1	1	412.084	0	2	6.09891	0	180	90	0.317545	
311643	2	1	0	0	4	5.7775	0	180	90	0.337931	
312133	1	1	662	0	1	6.67974	0	180	90	0.31694	
312720	1	1	0	0	4	3.09287	0	180	90	0.317326	
313569	1	1	0	0	4	10	0	180	90	0.316924	
316122	1	1	168.541	0	2	5.9098	0	180	90	0.317039	
316122	2	1	0	0	4	10	0	180	90	0.336762	
316851	1	1	0	0	4	0.0542804	0	180	90	0.552589	
317010	1	1	0	0	4	4.89974	0	180	90	0.343469	
317171	1	1	200.293	0	1	5.37147	0	180	90	0.594112	
317923	1	1	0	0	4	10	0	180	90	0.317173	
318111	1	1	0	0	4	10	0	180	90	0.319732	
320303	1	1	0	0	4	10	0	180	90	0.317069	
321286	1	1	662	0	1	6.39179	0	180	90	0.316909	
322349	1	1	49.5879	0	2	9.01687	0	180	90	1.51531	
322349	2	1	4.90153	0	2	7.27071	0	180	90	1.52575	
322349	3	1	135.171	0	1	6.8493	0	180	90	1.53259	
323745	1	1	0	0	4	4.94705	0	180	90	0.317376	
324766	1	1	58.1139	0	2	7.95548	0	180	90	0.317099	
324766	2	1	0	0	4	10	0	180	90	0.343654	
325543	1	1	394.834	0	2	0.95492	0	180	90	0.317166	
325543	2	1	0	0	4	0.652043	0	180	90	0.320354	
325611	1	1	0	0	4	6.32254	0	180	90	0.317449	
327537	1	1	0	0	4	10	0	180	90	0.316892	
328890	1	1	0	0	4	7.74754	0	180	90	0.460506	
331162	1	1	6.81526	0	2	1.13144	0	180	90	0.317102	
331162	2	1	0	0	4	10	0	180	90	0.320879	
331299	1	1	456.168	0	2	4.66443	0	180	90	0.317094	
331299	2	1	205.832	0	1	3.46003	0	180	90	0.332663	
332147	1	1	389.202	0	2	0.0440297	0	180	90	0.317239	
332147	2	1	0	0	4	0	0	180	90	0.317386	
332226	1	1	0	0	4	10	0	180	90	0.317074	
332363	1	1	0	0	4	10	0	180	90	0.319391	
332417	1	1	93.1971	0	2	9.40002	0	180	90	0.423521	
332417	2	1	184.076	0	1	9.07851	0	180	90	0.466794	
332980	1	1	0	0	4	10	0	180	90	0.317006	
334099	1	1	0	0	4	10	0	180	90	0.317078	
334508	1	1	0	0	4	10	0	180	90	0.317061	
335428	1	1	0	0	4	10	0	180	90	0.317243	
336459	1	1	0	0	4	0.529341	0	180	90	0.317364	
337337	1	1	280.519	0	2	6.34595	0	180	90	0.322518	
337337	2	1	0	0	4	10	0	180	90	0.344921	
338860	1	1	45.7104	0	2	0.184267	0	180	90	0.747759	
338860	2	1	114.862	0	1	0.247957	0	180	90	0.748713	
340250	1	1	0	0	4	9.45736	0	180	90	0.317266	
340293	1	1	292.252	0	2	3.21012	0	180	90	0.317026	
340293	2	1	89.2876	0	2	4.2019	0	180	90	0.327739	
340293	3	1	0	0	4	4.06722	0	180	90	0.336855	
340568	1	1	0	0	4	10	0	180	90	0.317016	
341452	1	1	0	0	4	10	0	180	90	0.317152	
341660	1	1	468.796	0	2	0.365561	0	180	90	0.317206	
341660	2	1	0	0	4	0	0	180	90	0.318426	
344281	1	1	0	0	4	10	0	180	90	0.31706	
344397	1	1	232.444	0	2	2.9752	0	180	90	0.317331	
344397	2	1	0	0	4	3.64738	0	180	90	0.327269	
345052	1	1	662	0	1	4.80531	0	180	90	0.31691	
346901	1	1	0	0	4	10	0	180	90	0.317144	
349170	1	1	0	0	4	7.57215	0	180	90	0.317366	
353520	1	1	443.69	0	2	4.23004	0	180	90	0.316946	
353520	2	1	218.31	0	1	2.22269	0	180	90	0.331059	
355780	1	1	37.8121	0	2	8.99018	0	180	90	0.317468	
355780	2	1	420.691	0	2	9.62554	0	180	90	0.347511	
355780	3	1	203.497	0	1	7.58744	0	180	90	0.349782	
356266	1	1	0	0	4	7.16641	0	180	90	0.317289	
356336	1	1	0	0	4	10	0	180	90	0.697257	
356341	1	1	0	0	4	10	0	180	90	0.317025	
359317	1	1	0	0	4	10	0	180	90	0.316895	
359427	1	1	38.2091	0	2	4.99092	0	180	90	0.317347	
359427	2	1	0	0	4	10	0	180	90	0.334019	
359706	1	1	97.4852	0	2	7.11303	0	180	90	0.316902	
359706	2	1	0	0	4	10	0	180	90	0.34063	
361999	1	1	0	0	4	7.68729	0	180	90	0.317309	
362639	1	1	0	0	4	7.32219	0	180	90	0.317319	
362928	1	1	397.659	0	2	2.25462	0	180	90	0.317127	
362928	2	1	264.341	0	1	1.98381	0	180	90	0.324653	
362970	1	1	0	0	4	10	0	180	90	0.316932	
363874	1	1	0	0	4	10	0	180	90	0.316987	
364683	1	1	0	0	4	0.880901	0	180	90	0.348425	
364919	1	1	662	0	1	0.300879	0	180	90	0.317243	
365026	1	1	0	0	4	10	0	180	90	0.317039	
365546	1	1	0	0	4	10	0	180	90	0.316926	
365647	1	1	0	0	4	10	0	180	90	0.317167	
370249	1	1	463.153	0	2	8.97553	0	180	90	0.31714	
370249	2	1	10.6948	0	2	5.41302	0	180	90	0.347103	
370249	3	1	188.152	0	1	5.24071	0	180	90	0.362296	
371436	1	1	0	0	4	10	0	180	90	0.317167	
371437	1	1	405.169	0	2	6.00975	0	180	90	0.317339	
371437	2	1	2.00158	0	2	5.77467	0	180	90	0.337414	
371437	3	1	0	0	4	5.6326	0	180	90	0.340732	
371634	1	1	0	0	4	10	0	180	90	0.317487	
372636	1	1	0	0	4	2.85951	0	180	90	0.317437	
372802	1	1	0	0	4	10	0	180	90	0.31718	
372892	1	1	0	0	4	10	0	180	90	0.31714	
373741	1	1	0	0	4	10	0	180	90	0.316989	
