EvtN	HitN	TrackID	Energy	DetID	Process	DOI	HP	Phi	Theta	Time
6103296	2	1	0	0	4	0	0	270	90	0.366966	
6104325	1	1	0	0	4	5.10674	0	270	90	0.317062	
6105005	1	1	206.241	0	1	7.33741	0	270	90	0.631323	
6105486	1	1	0	0	4	5.33049	0	270	90	0.316902	
6106708	1	1	0	0	4	9.13739	0	270	90	0.317164	
6106846	1	1	0	0	4	9.2251	0	270	90	0.317185	
6107065	1	1	466.603	0	2	0.83827	0	270	90	0.31727	
6107065	2	1	0	0	4	1.02761	0	270	90	0.319069	
6107527	1	1	0	0	4	6.34346	0	270	90	0.317037	
6107845	1	1	0	0	4	9.99851	0	270	90	0.317644	
6108285	1	1	0	0	4	0	0	270	90	0.317361	
6109952	1	1	190.372	0	2	6.75244	0	270	90	0.316958	
6109952	2	1	0	0	4	6.45864	0	270	90	0.347988	
6111194	1	1	0	0	4	0.990724	0	270	90	0.317184	
6111290	1	1	0	0	4	1.46271	0	270	90	0.317408	
6111556	1	1	0	0	4	2.0475	0	270	90	0.317339	
6112604	1	1	0	0	4	10	0	270	90	0.374197	
6113887	1	1	0	0	3	1.07723	0	270	90	0.448373	
6113887	2	1	93.2453	0	1	1.13834	0	270	90	0.453748	
6113972	1	1	0	0	4	6.43812	0	270	90	0.317035	
6116204	1	1	0	0	4	1.82533	0	270	90	0.317031	
6117590	1	1	0	0	4	6.91071	0	270	90	0.317033	
6118096	1	1	0	0	4	8.85644	0	270	90	0.317111	
6118513	1	1	0	0	4	9.20465	0	270	90	0.317222	
6120809	1	1	104.541	0	2	0.727333	0	270	90	0.317231	
6120809	2	1	0	0	4	0	0	270	90	0.332429	
6121793	1	1	0	0	4	0	0	270	90	0.317342	
6122345	1	1	319.628	0	2	9.54996	0	270	90	0.317242	
6122345	2	1	0	0	4	10	0	270	90	0.320781	
6124876	1	1	60.9891	0	2	4.70162	0	270	90	1.63844	
6124876	2	1	112.026	0	1	4.53945	0	270	90	1.65689	
6125121	1	1	0	0	4	9.36942	0	270	90	0.412273	
6126674	1	1	242.82	0	2	1.96213	0	270	90	0.330282	
6126674	2	1	0	0	4	0	0	270	90	0.337953	
6126946	1	1	0	0	4	7.30105	0	270	90	0.317046	
6127764	1	1	0	0	4	5.24594	0	270	90	0.546962	
6128008	1	1	0	0	4	0	0	270	90	0.646783	
6129651	1	1	0	0	4	5.73704	0	270	90	0.316894	
6131650	1	1	74.4532	0	2	2.59272	0	270	90	0.317221	
6131650	2	1	0	0	4	1.76868	0	270	90	0.340871	
6132025	1	1	0	0	4	1.36279	0	270	90	0.317145	
6134112	1	1	0	0	4	9.20789	0	270	90	0.317141	
6134151	1	1	0	0	4	5.51449	0	270	90	0.317328	
6135971	1	1	0	0	4	3.45554	0	270	90	0.351344	
6138186	1	1	141.912	0	1	1.45462	0	270	90	1.07165	
6138972	1	1	0	0	4	1.91534	0	270	90	0.31704	
6140021	1	1	0	0	4	0.167873	0	270	90	0.372472	
6141055	1	1	0	0	4	3.20891	0	270	90	0.316933	
6141586	1	1	115.435	0	2	2.26814	0	270	90	0.317356	
6141586	2	1	0	0	4	0.779063	0	270	90	0.341908	
6143546	1	1	0	0	4	2.25692	0	270	90	0.317189	
6144065	1	1	0	0	4	7.94163	0	270	90	0.317026	
6145365	1	1	0	0	4	6.26772	0	270	90	0.317353	
6146330	1	1	0	0	4	10	0	270	90	0.767024	
6150741	1	1	0	0	4	9.12778	0	270	90	0.317555	
6154334	1	1	36.7507	0	2	2.71731	0	270	90	0.31731	
6154334	2	1	0	0	4	1.08484	0	270	90	0.319887	
6154397	1	1	0	0	4	0	0	270	90	0.317295	
6155084	1	1	0	0	4	5.91548	0	270	90	0.316898	
6155752	1	1	324.261	0	2	8.00711	0	270	90	0.317097	
6155752	2	1	0	0	4	10	0	270	90	0.317765	
6158375	1	1	0	0	4	0.8113	0	270	90	0.31737	
6160760	1	1	135.11	0	2	7.78533	0	270	90	0.317147	
6160760	2	1	287.989	0	2	9.85638	0	270	90	0.327962	
6160760	3	1	0	0	4	2.39861	0	270	90	0.339122	
6160829	1	1	0	0	4	7.55054	0	270	90	0.335527	
6164399	1	1	115.519	0	2	7.33562	0	270	90	0.317321	
6164399	2	1	0	0	4	7.20948	0	270	90	0.349384	
6166193	1	1	0	0	4	5.35338	0	270	90	0.317151	
6166201	1	1	30.9283	0	2	5.58306	0	270	90	0.31697	
6166201	2	1	0	0	4	5.09029	0	270	90	0.344092	
6166213	1	1	0	0	4	10	0	270	90	0.31755	
6166229	1	1	65.1193	0	2	3.34897	0	270	90	0.317356	
6166229	2	1	0	0	4	3.29284	0	270	90	0.318775	
6171271	1	1	0	0	4	4.42816	0	270	90	0.31697	
6173568	1	1	459.007	0	2	5.34395	0	270	90	0.31693	
6173568	2	1	37.4328	0	2	5.05014	0	270	90	0.342635	
6173568	3	1	165.56	0	1	6.0662	0	270	90	0.345744	
6173984	1	1	440.805	0	2	9.89875	0	270	90	0.317554	
6173984	2	1	0	0	4	10	0	270	90	0.324625	
6174611	1	1	0	0	4	2.89782	0	270	90	0.316949	
6176023	1	1	662	0	1	3.75679	0	270	90	0.316912	
6179650	1	1	0	0	4	6.70831	0	270	90	0.31694	
6180288	1	1	139.352	0	2	1.71749	0	270	90	0.317352	
6180288	2	1	0	0	4	2.04546	0	270	90	0.320219	
6180511	1	1	0	0	4	3.74278	0	270	90	0.317019	
6180974	1	1	0	0	4	5.68203	0	270	90	0.334088	
6181140	1	1	0	0	4	10	0	270	90	0.393494	
6181150	1	1	662	0	1	1.09239	0	270	90	0.317349	
6181592	1	1	0	0	4	4.36931	0	270	90	0.331435	
6182163	1	1	0	0	4	9.08027	0	270	90	0.396065	
6182452	1	1	0	0	4	6.9478	0	270	90	0.317029	
6182817	1	1	320.254	0	2	1.22912	0	270	90	0.317278	
6182817	2	1	110.954	0	2	1.62832	0	270	90	0.348392	
6182817	3	1	0	0	4	1.76847	0	270	90	0.352069	
6183806	1	1	0	0	4	6.30417	0	270	90	0.317256	
6185440	1	1	34.4131	0	2	5.3534	0	270	90	0.57619	
6185440	2	1	67.6008	0	2	3.89436	0	270	90	0.588223	
6185440	3	1	0	0	4	3.65386	0	270	90	0.602976	
6186675	1	1	0	0	4	4.20708	0	270	90	0.456707	
6187762	1	1	0	0	4	1.01304	0	270	90	0.317282	
6189860	1	1	0	0	4	0	0	270	90	0.334915	
6190159	1	1	0	0	4	0.526893	0	270	90	0.317184	
6192635	1	1	0	0	4	2.22765	0	270	90	0.317353	
6193726	1	1	74.865	0	2	7.72228	0	270	90	0.317321	
6193726	2	1	0	0	4	6.96246	0	270	90	0.338423	
6194188	1	1	286.585	0	1	0.750415	0	270	90	0.431693	
6195649	1	1	0	0	4	1.71911	0	270	90	0.317079	
6196642	1	1	0	0	4	9.90122	0	270	90	0.317373	
6200473	1	1	0	0	4	8.53482	0	270	90	0.317303	
6200571	1	1	0	0	4	6.84773	0	270	90	0.316973	
6202515	1	1	78.5831	0	1	7.05402	0	270	90	1.18281	
6203132	1	1	0	0	4	3.54816	0	270	90	0.316978	
6203726	1	1	0	0	4	6.28444	0	270	90	0.317083	
6203782	1	1	0	0	4	6.57473	0	270	90	0.317109	
6206344	1	1	0	0	4	0.60581	0	270	90	0.317298	
6207778	1	1	0	0	4	7.59762	0	270	90	0.317001	
6208975	1	1	0	0	3	3.8873	0	270	90	0.316955	
6208975	2	1	0	0	4	3.77571	0	270	90	0.336266	
6209101	1	1	0	0	4	5.10714	0	270	90	0.317286	
6211423	1	1	156.657	0	1	7.97183	0	270	90	1.18	
6212464	1	1	0	0	4	0.712627	0	270	90	0.317153	
6213104	1	1	24.9966	0	2	4.21892	0	270	90	0.457548	
6213104	2	1	0	0	3	7.47908	0	270	90	0.460111	
6213104	3	1	112.701	0	2	7.95905	0	270	90	0.471837	
6213104	4	1	130.014	0	1	5.43273	0	270	90	0.473562	
6214014	1	1	0	0	4	3.62952	0	270	90	0.316993	
6214486	1	1	419.163	0	2	1.76324	0	270	90	0.317283	
6214486	2	1	0	0	4	0.998009	0	270	90	0.322846	
6214798	1	1	0	0	4	0	0	270	90	0.326926	
6215324	1	1	0	0	4	10	0	270	90	0.317577	
6218140	1	1	0	0	4	1.83366	0	270	90	0.317033	
6218513	1	1	114.078	0	1	2.45733	0	270	90	1.15909	
6218991	1	1	0	0	4	8.74001	0	270	90	0.317092	
6219760	1	1	0	0	4	10	0	270	90	0.317449	
6219864	1	1	0	0	3	1.97728	0	270	90	0.342144	
6219864	2	1	479.272	0	1	3.90433	0	270	90	0.345601	
6221131	1	1	136.776	0	2	1.8101	0	270	90	0.317112	
6221131	2	1	0	0	4	0.904461	0	270	90	0.32486	
6224223	1	1	182.959	0	2	8.83629	0	270	90	0.317416	
6224223	2	1	0	0	4	8.52214	0	270	90	0.339007	
6225286	1	1	0	0	4	7.48725	0	270	90	0.317363	
6225861	1	1	0	0	4	9.97044	0	270	90	0.317264	
6227916	1	1	0	0	4	3.36691	0	270	90	0.317305	
6229791	1	1	0	0	4	6.35534	0	270	90	0.317329	
6229855	1	1	662	0	1	2.35892	0	270	90	0.317058	
6230816	1	1	0	0	4	2.48259	0	270	90	0.316983	
6231200	1	1	0	0	4	0.105928	0	270	90	0.317275	
6231625	1	1	369.438	0	2	5.41423	0	270	90	0.317248	
6231625	2	1	0	0	4	5.26536	0	270	90	0.336761	
6234524	1	1	0	0	4	7.71932	0	270	90	0.31701	
6234653	1	1	161.693	0	1	8.41162	0	270	90	0.855685	
6234849	1	1	0	0	4	6.8721	0	270	90	0.317386	
6236016	1	1	0	0	4	4.48854	0	270	90	0.317077	
6237416	1	1	94.0665	0	2	3.74698	0	270	90	0.4904	
6237416	2	1	0	0	4	2.66515	0	270	90	0.496624	
6238614	1	1	444.581	0	2	3.76912	0	270	90	0.316913	
6238614	2	1	0	0	4	3.69893	0	270	90	0.319569	
6239150	1	1	0	0	4	9.5591	0	270	90	0.317507	
6240069	1	1	0	0	4	9.08289	0	270	90	0.317294	
6241615	1	1	0	0	4	5.879	0	270	90	0.317089	
6242530	1	1	0	0	4	0	0	270	90	0.317602	
6244122	1	1	0	0	4	9.88866	0	270	90	0.385589	
6245450	1	1	0	0	4	9.69634	0	270	90	0.317436	
6245821	1	1	172.94	0	1	2.43145	0	270	90	2.00773	
6245936	1	1	0	0	4	1.66091	0	270	90	0.317184	
6246486	1	1	0	0	4	8.01512	0	270	90	0.330023	
6248163	1	1	318.926	0	2	4.07743	0	270	90	0.33853	
6248163	2	1	44.2049	0	2	3.88413	0	270	90	0.361979	
6248163	3	1	132.929	0	1	3.81161	0	270	90	0.367848	
6248309	1	1	0	0	4	5.00722	0	270	90	0.335305	
6249178	1	1	0	0	4	1.53335	0	270	90	0.317168	
6249212	1	1	348.349	0	2	8.52622	0	270	90	0.317445	
6249212	2	1	0	0	4	8.54234	0	270	90	0.322979	
6249969	1	1	199.275	0	1	5.39255	0	270	90	0.713413	
6250160	1	1	0	0	4	8.72282	0	270	90	0.317196	
6251652	1	1	0	0	4	1.67679	0	270	90	0.317265	
6251907	1	1	0	0	4	9.10191	0	270	90	0.320548	
6254106	1	1	0	0	4	3.06924	0	270	90	0.316942	
6254551	1	1	0	0	4	8.25295	0	270	90	0.317146	
6254853	1	1	0	0	4	8.04546	0	270	90	0.31703	
6256011	1	1	0	0	4	7.61336	0	270	90	0.317024	
6256052	1	1	164.869	0	2	5.11052	0	270	90	0.327229	
6256052	2	1	0	0	4	1.54827	0	270	90	0.346752	
6256161	1	1	0	0	4	10	0	270	90	0.317626	
6256558	1	1	0	0	4	0	0	270	90	0.317285	
6258122	1	1	457.042	0	2	2.36157	0	270	90	0.317153	
6258122	2	1	48.5979	0	2	1.92473	0	270	90	0.324091	
6258122	3	1	0	0	4	2.26561	0	270	90	0.326264	
6259392	1	1	0	0	4	0	0	270	90	0.416402	
6259583	1	1	0	0	4	10	0	270	90	0.466857	
6260043	1	1	241.789	0	2	0.596558	0	270	90	0.317218	
6260043	2	1	0	0	4	0.221328	0	270	90	0.322188	
6262235	1	1	0	0	4	10	0	270	90	0.344499	
6263383	1	1	0	0	4	5.61247	0	270	90	0.317159	
6264198	1	1	0	0	4	0	0	270	90	0.317311	
6265269	1	1	0	0	4	0.420024	0	270	90	0.317338	
6265546	1	1	0	0	4	1.55584	0	270	90	0.317095	
6265735	1	1	0	0	4	3.87457	0	270	90	0.317023	
6265804	1	1	0	0	4	1.96223	0	270	90	0.317088	
6266606	1	1	0	0	4	4.7571	0	270	90	0.336077	
6266617	1	1	470.85	0	2	0.712235	0	270	90	0.317173	
6266617	2	1	0	0	4	1.39484	0	270	90	0.336503	
6266857	1	1	378.344	0	2	3.26875	0	270	90	0.317095	
6266857	2	1	33.6585	0	2	3.06724	0	270	90	0.334767	
6266857	3	1	0	0	4	3.42703	0	270	90	0.338661	
6267818	1	1	0	0	4	6.53104	0	270	90	0.316942	
6269131	1	1	0	0	4	9.89642	0	270	90	0.443126	
6272461	1	1	7.02465	0	2	4.59534	0	270	90	0.316902	
6272461	2	1	0	0	4	5.14693	0	270	90	0.331744	
6272856	1	1	0	0	4	0	0	270	90	0.317476	
6275813	1	1	0	0	4	4.09008	0	270	90	0.316995	
6277385	1	1	0	0	4	7.25548	0	270	90	0.316982	
6277710	1	1	0	0	4	8.8877	0	270	90	0.418925	
6277715	1	1	662	0	1	3.91742	0	270	90	0.317273	
6277915	1	1	0	0	4	6.627	0	270	90	0.316934	
6279163	1	1	0	0	4	1.49334	0	270	90	0.317354	
6281581	1	1	0	0	4	7.42282	0	270	90	0.317147	
6281685	1	1	91.5452	0	2	3.15635	0	270	90	0.317222	
6281685	2	1	343.163	0	2	4.91534	0	270	90	0.331823	
6281685	3	1	0	0	4	0	0	270	90	0.345077	
6282985	1	1	0	0	4	3.6041	0	270	90	0.316945	
6283704	1	1	24.5122	0	2	7.00357	0	270	90	0.317039	
6283704	2	1	0	0	4	6.9346	0	270	90	0.349198	
6284807	1	1	662	0	1	0.466767	0	270	90	0.31725	
6285687	1	1	0	0	4	10	0	270	90	0.317652	
6287629	1	1	189.467	0	1	7.28214	0	270	90	1.66186	
6289712	1	1	0	0	4	4.95946	0	270	90	0.316936	
6289721	1	1	311.134	0	2	5.59699	0	270	90	0.316896	
6289721	2	1	0	0	4	8.63455	0	270	90	0.339883	
6290071	1	1	0	0	4	9.74997	0	270	90	0.317413	
6290243	1	1	0	0	4	1.43348	0	270	90	0.317195	
6290819	1	1	0	0	4	9.17935	0	270	90	0.317139	
6293567	1	1	222.153	0	1	2.82557	0	270	90	0.642236	
6294298	1	1	215.408	0	2	5.19854	0	270	90	0.317063	
6294298	2	1	0	0	4	5.36623	0	270	90	0.349943	
6294670	1	1	0	0	4	4.1929	0	270	90	0.317199	
6294727	1	1	32.6836	0	2	2.1471	0	270	90	0.317381	
6294727	2	1	0	0	4	4.2316	0	270	90	0.321056	
6297436	1	1	0	0	4	10	0	270	90	0.86531	
6301591	1	1	108.845	0	2	6.65681	0	270	90	0.316932	
6301591	2	1	52.4816	0	2	4.52763	0	270	90	0.333874	
6301591	3	1	0	0	4	3.50156	0	270	90	0.348943	
6303805	1	1	154.162	0	1	7.12698	0	270	90	1.18977	
6304083	1	1	0	0	4	0.11569	0	270	90	0.317364	
6304680	1	1	0	0	4	1.64114	0	270	90	0.317202	
6304775	1	1	0	0	4	7.86191	0	270	90	0.317462	
6304939	1	1	0	0	4	10	0	270	90	0.31747	
6306164	1	1	453.28	0	2	5.35278	0	270	90	0.316966	
6306164	2	1	0	0	4	5.03581	0	270	90	0.318601	
6307062	1	1	0	0	4	7.86013	0	270	90	0.317031	
6309405	1	1	459.021	0	2	2.77667	0	270	90	0.317336	
6309405	2	1	0	0	4	2.77772	0	270	90	0.339476	
6309713	1	1	0	0	4	1.76763	0	270	90	0.317125	
6310417	1	1	151.115	0	2	9.55403	0	270	90	0.317446	
6310417	2	1	0	0	4	10	0	270	90	0.329545	
6311350	1	1	450.1	0	2	0.279318	0	270	90	0.317281	
6311350	2	1	13.1063	0	2	0.715659	0	270	90	0.327346	
6311350	3	1	198.793	0	1	1.3909	0	270	90	0.329171	
6312389	1	1	0	0	4	0	0	270	90	0.317679	
6312649	1	1	0	0	4	4.69877	0	270	90	0.317191	
6312654	1	1	0	0	4	2.55412	0	270	90	0.317175	
6313049	1	1	121.566	0	1	6.91285	0	270	90	0.405662	
6316570	1	1	0	0	4	4.73145	0	270	90	0.316955	
6317890	1	1	0	0	4	6.96008	0	270	90	0.316955	
6318918	1	1	0	0	4	1.90602	0	270	90	0.317054	
6320439	1	1	417.714	0	2	5.06166	0	270	90	0.317124	
6320439	2	1	244.286	0	1	5.13185	0	270	90	0.329527	
6323246	1	1	0	0	4	3.57441	0	270	90	0.31735	
6324467	1	1	390.452	0	2	0.733328	0	270	90	0.317485	
6324467	2	1	0	0	4	0.665942	0	270	90	0.349688	
6326619	1	1	0	0	4	3.17098	0	270	90	0.317376	
6326811	1	1	89.2837	0	2	9.97083	0	270	90	0.411708	
6326811	2	1	291.068	0	1	8.70864	0	270	90	0.412214	
6327330	1	1	0	0	4	3.27296	0	270	90	0.317082	
6327499	1	1	0	0	4	3.2483	0	270	90	0.317035	
6327689	1	1	0	0	4	0	0	270	90	0.31735	
6327741	1	1	0	0	4	10	0	270	90	0.31737	
6328833	1	1	0	0	4	0	0	270	90	0.504033	
6329327	1	1	348.096	0	1	3.87169	0	270	90	0.351156	
6329906	1	1	27.9615	0	2	6.23809	0	270	90	0.317001	
6329906	2	1	634.039	0	1	4.04564	0	270	90	0.319519	
6330813	1	1	91.6242	0	2	3.12409	0	270	90	0.463763	
6330813	2	1	189.149	0	1	0.702904	0	270	90	0.49715	
6333652	1	1	30.5047	0	2	8.0442	0	270	90	0.529255	
6333652	2	1	224.32	0	1	5.09411	0	270	90	0.531132	
6336284	1	1	466.978	0	2	5.78587	0	270	90	0.31692	
6336284	2	1	0	0	4	5.96061	0	270	90	0.319959	
6338653	1	1	0	0	4	0	0	270	90	0.317396	
6340672	1	1	0	0	4	5.91954	0	270	90	0.316899	
6341100	1	1	133.081	0	2	8.59262	0	270	90	0.317192	
6341100	2	1	0	0	4	9.12887	0	270	90	0.327015	
6341265	1	1	105.647	0	1	9.85147	0	270	90	2.3395	
6341393	1	1	0	0	4	9.85585	0	270	90	0.317298	
6342228	1	1	0	0	4	9.69487	0	270	90	0.317226	
6345061	1	1	0	0	4	9.12608	0	270	90	0.33606	
6346481	1	1	0	0	4	6.52372	0	270	90	0.316921	
6347178	1	1	0	0	4	2.7936	0	270	90	0.433365	
6347393	1	1	0	0	4	5.25758	0	270	90	0.317238	
6348074	1	1	0	0	4	10	0	270	90	0.317478	
6348831	1	1	0	0	4	0	0	270	90	0.317605	
6350911	1	1	0	0	4	2.89968	0	270	90	0.316973	
6351134	1	1	0	0	4	2.9729	0	270	90	0.317037	
6352481	1	1	268.462	0	2	9.5683	0	270	90	0.317238	
6352481	2	1	0	0	4	10	0	270	90	0.335014	
6354210	1	1	0	0	4	3.52074	0	270	90	0.317168	
6355283	1	1	0	0	4	4.12684	0	270	90	0.31714	
6356495	1	1	0	0	4	5.79841	0	270	90	0.316969	
6357960	1	1	0	0	4	5.30896	0	270	90	0.316919	
6358114	1	1	0	0	4	10	0	270	90	0.379985	
6360356	1	1	0	0	4	2.89445	0	270	90	0.316965	
6362008	1	1	0	0	4	2.46512	0	270	90	0.317338	
6362177	1	1	0	0	4	1.77019	0	270	90	0.317152	
6362883	1	1	0	0	4	2.7486	0	270	90	0.317374	
6362947	1	1	0	0	4	10	0	270	90	0.31733	
6362980	1	1	0	0	4	0	0	270	90	0.317325	
6362999	1	1	190.685	0	2	7.46969	0	270	90	0.317192	
6362999	2	1	0	0	4	9.46543	0	270	90	0.332847	
6363498	1	1	0	0	4	8.52706	0	270	90	0.317098	
6365397	1	1	0	0	4	10	0	270	90	0.317254	
6366899	1	1	0	0	4	0	0	270	90	0.317674	
6368151	1	1	0	0	4	1.02131	0	270	90	0.31713	
6368938	1	1	194.939	0	1	8.67686	0	270	90	0.94953	
6372957	1	1	0	0	4	8.81992	0	270	90	0.317136	
6374511	1	1	105.755	0	2	0.391896	0	270	90	0.56033	
6374511	2	1	35.8709	0	2	2.28568	0	270	90	0.593164	
6374511	3	1	91.2119	0	1	2.44214	0	270	90	0.603721	
6375263	1	1	18.3666	0	2	9.83859	0	270	90	0.370875	
6375263	2	1	0	0	4	9.259	0	270	90	0.373899	
6376057	1	1	0	0	4	0	0	270	90	0.31731	
6376120	1	1	14.7885	0	2	3.97103	0	270	90	0.479749	
6376120	2	1	0	0	4	7.24534	0	270	90	0.485959	
6376993	1	1	143.34	0	2	9.13883	0	270	90	0.317186	
6376993	2	1	0	0	4	10	0	270	90	0.324353	
6377107	1	1	0	0	4	2.62631	0	270	90	0.316968	
6377174	1	1	41.5166	0	2	6.33388	0	270	90	0.498866	
6377174	2	1	26.5996	0	2	6.28787	0	270	90	0.517371	
6377174	3	1	0	0	4	5.63476	0	270	90	0.52172	
6377713	1	1	392.791	0	2	7.85943	0	270	90	0.317084	
6377713	2	1	0	0	4	10	0	270	90	0.329833	
6378684	1	1	0	0	4	7.26571	0	270	90	0.31728	
6378970	1	1	0	0	4	0.959585	0	270	90	0.317422	
6379685	1	1	0	0	4	6.61055	0	270	90	0.499791	
6379858	1	1	203.348	0	2	7.8925	0	270	90	0.317211	
6379858	2	1	0	0	4	10	0	270	90	0.343234	
6382286	1	1	0	0	4	3.35209	0	270	90	0.317303	
6382408	1	1	0	0	4	3.96054	0	270	90	0.316927	
6383344	1	1	123.687	0	2	4.03687	0	270	90	0.316968	
6383344	2	1	0	0	4	3.95087	0	270	90	0.349807	
6384488	1	1	210.038	0	1	1.94688	0	270	90	0.540207	
6384866	1	1	0	0	4	9.52457	0	270	90	0.317513	
6385658	1	1	0	0	4	2.21656	0	270	90	0.317076	
6394614	1	1	208.353	0	2	7.12856	0	270	90	0.316973	
6394614	2	1	0	0	4	7.04122	0	270	90	0.317485	
6396875	1	1	207.316	0	1	2.26197	0	270	90	1.69735	
6397273	1	1	0	0	4	6.154	0	270	90	0.330027	
6397693	1	1	0	0	4	3.60128	0	270	90	0.316919	
6398485	1	1	0	0	4	8.87964	0	270	90	0.317114	
6398729	1	1	330.645	0	2	3.20143	0	270	90	0.316938	
6398729	2	1	331.355	0	1	3.89672	0	270	90	0.334012	
6399596	1	1	167.55	0	2	5.1794	0	270	90	0.317186	
6399596	2	1	0	0	4	6.63423	0	270	90	0.329289	
6399596	3	1	0	0	4	0	0	270	90	0.381688	
6402074	1	1	0	0	4	8.44728	0	270	90	0.317289	
6404269	1	1	0	0	4	7.97913	0	270	90	0.317172	
6404793	1	1	393.087	0	2	1.45013	0	270	90	0.317194	
6404793	2	1	0	0	4	4.43377	0	270	90	0.323939	
6405949	1	1	294.773	0	2	2.99587	0	270	90	0.31704	
6405949	2	1	48.9666	0	2	3.40655	0	270	90	0.322327	
6405949	3	1	318.261	0	1	2.62557	0	270	90	0.324996	
6406662	1	1	40.575	0	2	8.81724	0	270	90	0.317201	
6406662	2	1	621.425	0	1	7.87984	0	270	90	0.318012	
6409523	1	1	0	0	4	4.88636	0	270	90	0.316889	
6410065	1	1	0	0	4	3.98397	0	270	90	0.317127	
6410370	1	1	0	0	4	9.28028	0	270	90	0.317362	
6410755	1	1	0	0	4	7.73624	0	270	90	0.317265	
6411607	1	1	457.15	0	2	4.07288	0	270	90	0.317012	
6411607	2	1	204.85	0	1	4.43408	0	270	90	0.346045	
6413264	1	1	0	0	4	6.24701	0	270	90	2.60638	
6413264	2	1	114.013	0	1	9.60746	0	270	90	2.63803	
6413739	1	1	0	0	4	2.74701	0	270	90	0.317336	
6415909	1	1	0	0	4	5.50352	0	270	90	0.317198	
6416411	1	1	0	0	4	4.34461	0	270	90	0.316894	
6418688	1	1	0	0	4	1.15559	0	270	90	0.317105	
6419297	1	1	83.1559	0	1	1.30022	0	270	90	1.44527	
6420458	1	1	0	0	4	6.97672	0	270	90	0.317051	
6421158	1	1	0	0	4	7.69535	0	270	90	0.31707	
6424767	1	1	0	0	4	8.68629	0	270	90	0.31736	
6425969	1	1	199.513	0	1	2.59928	0	270	90	0.961126	
6427754	1	1	0	0	4	0.141634	0	270	90	0.317514	
6427877	1	1	456.295	0	2	7.41656	0	270	90	0.317117	
6427877	2	1	5.40499	0	2	6.17772	0	270	90	0.324414	
6427877	3	1	0	0	4	5.87039	0	270	90	0.334057	
6428517	1	1	227.239	0	1	9.09526	0	270	90	0.625672	
6429380	1	1	0	0	4	1.00068	0	270	90	0.317117	
6432328	1	1	0	0	4	5.56536	0	270	90	0.317324	
6432877	1	1	0	0	4	9.27226	0	270	90	0.317386	
6433726	1	1	329.491	0	1	4.64326	0	270	90	0.402252	
6436529	1	1	0	0	4	6.09156	0	270	90	0.317345	
6439372	1	1	0	0	4	0.712397	0	270	90	0.317224	
6440186	1	1	56.2829	0	2	3.29219	0	270	90	0.34696	
6440186	2	1	0	0	4	0	0	270	90	0.351814	
6441085	1	1	288.392	0	2	6.52988	0	270	90	0.317064	
6441085	2	1	151.251	0	2	6.7055	0	270	90	0.331201	
6441085	3	1	222.357	0	1	6.56893	0	270	90	0.332222	
6441380	1	1	0	0	4	4.63675	0	270	90	0.317044	
6441594	1	1	196.915	0	1	8.36997	0	270	90	0.440579	
6444766	1	1	0	0	4	6.43684	0	270	90	0.317291	
6445306	1	1	50.8895	0	2	0.594065	0	270	90	0.319197	
6445306	2	1	0	0	4	0	0	270	90	0.331504	
6446424	1	1	28.3759	0	2	7.78669	0	270	90	0.317021	
6446424	2	1	324.603	0	2	7.65128	0	270	90	0.318294	
6446424	3	1	33.3872	0	2	6.98206	0	270	90	0.338371	
6446424	4	1	0	0	3	5.72516	0	270	90	0.341285	
6446424	5	1	0	0	4	3.79535	0	270	90	0.349031	
6448019	1	1	0	0	4	7.07278	0	270	90	0.317024	
6448052	1	1	0	0	4	2.00099	0	270	90	0.317017	
6448828	1	1	0	0	4	2.49116	0	270	90	0.449667	
6449715	1	1	0	0	4	6.64107	0	270	90	0.323629	
6450810	1	1	0	0	4	3.54557	0	270	90	0.317228	
6451343	1	1	0	0	4	8.63661	0	270	90	0.317082	
6453170	1	1	0	0	4	9.18532	0	270	90	0.317187	
6453983	1	1	0	0	4	1.34777	0	270	90	0.317134	
6456235	1	1	140.146	0	1	0.535251	0	270	90	0.565043	
6456733	1	1	0	0	4	2.74997	0	270	90	0.317242	
6458901	1	1	252.077	0	2	8.7042	0	270	90	0.317204	
6458901	2	1	0	0	4	0.983666	0	270	90	0.324829	
6459871	1	1	0	0	4	3.14746	0	270	90	0.316961	
6460549	1	1	452.859	0	2	7.41458	0	270	90	0.317286	
6460549	2	1	209.141	0	1	7.84857	0	270	90	0.340966	
6461872	1	1	401.001	0	2	5.20633	0	270	90	0.31697	
6461872	2	1	0	0	4	6.15928	0	270	90	0.340239	
6463447	1	1	0	0	4	0	0	270	90	0.317458	
6464433	1	1	0	0	4	9.93922	0	270	90	0.556389	
6464823	1	1	0	0	4	2.773	0	270	90	0.366569	
6465524	1	1	662	0	1	2.80668	0	270	90	0.31706	
6465529	1	1	0	0	4	4.12187	0	270	90	0.316911	
6466861	1	1	302.496	0	2	7.55178	0	270	90	0.317154	
6466861	2	1	0	0	4	5.12912	0	270	90	0.347015	
6466962	1	1	0	0	4	3.48343	0	270	90	0.316941	
6467568	1	1	0	0	4	5.20249	0	270	90	0.316914	
6467670	1	1	41.6621	0	2	7.04803	0	270	90	0.420791	
6467670	2	1	0	0	4	9.65509	0	270	90	0.433261	
6467996	1	1	0	0	4	8.07404	0	270	90	0.317122	
