EvtN	HitN	TrackID	Energy	DetID	Process	DOI	HP	Phi	Theta	Time
16018	2	1	0	0	4	1	0	0	90	0.348605	
16034	1	1	0	0	4	1	0	0	90	0.317263	
16048	1	1	0	0	4	1	0	0	90	0.3172	
16057	1	1	0	0	4	1	0	0	90	0.317307	
16059	1	1	0	0	4	1	0	0	90	0.316914	
16127	1	1	109.3	0	2	1	0	0	90	0.317255	
16127	2	1	0	0	4	1	0	0	90	0.333351	
16137	1	1	662	0	1	10	0	0	90	0.317404	
16140	1	1	178.988	0	2	10	0	0	90	0.317119	
16140	2	1	0	0	4	1	0	0	90	0.317893	
16154	1	1	0	0	4	1	0	0	90	0.317163	
16216	1	1	217.068	0	2	1	0	0	90	0.316969	
16216	2	1	0	0	4	1	0	0	90	0.350033	
16217	1	1	662	0	1	10	0	0	90	0.317077	
16224	1	1	0	0	4	1	0	0	90	0.316925	
16224	2	1	184.63	0	1	10	0	0	90	1.82275	
16229	1	1	377.38	0	2	10	0	0	90	0.317047	
16229	2	1	149.04	0	2	10	0	0	90	0.333352	
16229	3	1	135.579	0	1	10	0	0	90	0.345305	
16240	1	1	114.035	0	2	1	0	0	90	0.317106	
16240	2	1	0	0	4	1	0	0	90	0.332306	
16244	1	1	13.7212	0	2	10	0	0	90	0.31719	
16244	2	1	77.2649	0	2	10	0	0	90	0.329699	
16244	3	1	0	0	4	1	0	0	90	0.341837	
16261	1	1	0	0	4	1	0	0	90	0.317179	
16271	1	1	0	0	4	10	0	0	90	0.317485	
16275	1	1	0	0	4	1	0	0	90	0.317391	
16281	1	1	0	0	4	1	0	0	90	0.317026	
16294	1	1	0	0	4	1	0	0	90	0.317286	
16319	1	1	0	0	4	10	0	0	90	0.317309	
16322	1	1	0	0	4	1	0	0	90	0.317231	
16332	1	1	0	0	3	1	0	0	90	0.317068	
16332	2	1	0	0	4	1	0	0	90	0.34982	
16353	1	1	0	0	4	1	0	0	90	0.316909	
16361	1	1	0	0	4	1	0	0	90	0.316909	
16388	1	1	0	0	4	1	0	0	90	0.317047	
16390	1	1	0	0	4	1	0	0	90	0.317014	
16393	1	1	0	0	4	1	0	0	90	0.317054	
16408	1	1	0	0	4	1	0	0	90	0.317	
16411	1	1	446.111	0	2	10	0	0	90	0.317323	
16411	2	1	0	0	4	10	0	0	90	0.318164	
16432	1	1	0	0	4	1	0	0	90	0.3174	
16472	1	1	375.824	0	2	1	0	0	90	0.317364	
16472	2	1	0	0	4	10	0	0	90	0.322941	
16476	1	1	0	0	4	1	0	0	90	0.317234	
16497	1	1	0	0	4	1	0	0	90	0.317402	
16505	1	1	0	0	4	1	0	0	90	0.317117	
16524	1	1	0	0	4	1	0	0	90	0.317244	
16525	1	1	0	0	4	1	0	0	90	0.317133	
16557	1	1	146.855	0	2	1	0	0	90	0.317244	
16557	2	1	0	0	4	1	0	0	90	0.335456	
16565	1	1	0	0	4	1	0	0	90	0.316889	
16589	1	1	0	0	4	1	0	0	90	0.318538	
16602	1	1	0	0	4	1	0	0	90	0.317258	
16632	1	1	385.6	0	2	1	0	0	90	0.31728	
16632	2	1	0	0	4	1	0	0	90	0.348499	
16651	1	1	0	0	4	1	0	0	90	0.317123	
16663	1	1	0	0	4	1	0	0	90	0.31695	
16715	1	1	372.519	0	2	1	0	0	90	0.317559	
16715	2	1	289.481	0	1	10	0	0	90	0.329738	
16732	1	1	0	0	4	10	0	0	90	0.317343	
16767	1	1	338.847	0	2	10	0	0	90	0.317437	
16767	2	1	0	0	4	1	0	0	90	0.330701	
16772	1	1	0	0	3	1	0	0	90	0.317519	
16772	2	1	0	0	4	1	0	0	90	0.341832	
16773	1	1	415.352	0	2	10	0	0	90	0.317337	
16773	2	1	0	0	4	4	0	0	90	0.323267	
16790	1	1	0	0	4	4	0	0	90	0.317697	
16791	1	1	0	0	4	1	0	0	90	0.317112	
16799	1	1	255.935	0	2	1	0	0	90	0.317038	
16799	2	1	0	0	4	1	0	0	90	0.349511	
16859	1	1	328.568	0	2	1	0	0	90	0.31707	
16859	2	1	25.9318	0	2	1	0	0	90	0.337895	
16859	3	1	0	0	4	1	0	0	90	0.343671	
16862	1	1	0	0	4	1	0	0	90	0.317013	
16867	1	1	0	0	4	1	0	0	90	0.316905	
16889	1	1	0	0	4	1	0	0	90	0.316967	
16912	1	1	0	0	4	1	0	0	90	0.317265	
16938	1	1	0	0	4	1	0	0	90	0.316939	
16981	1	1	0	0	4	1	0	0	90	0.317418	
16989	1	1	0	0	4	1	0	0	90	0.317216	
16991	1	1	0	0	4	1	0	0	90	0.317163	
16994	1	1	0	0	4	1	0	0	90	0.317221	
17006	1	1	0	0	4	1	0	0	90	0.317341	
17012	1	1	88.5209	0	2	4	0	0	90	0.31703	
17012	2	1	0	0	4	1	0	0	90	0.320673	
17013	1	1	307.162	0	2	10	0	0	90	0.317147	
17013	2	1	0	0	4	1	0	0	90	0.329611	
17023	1	1	0	0	4	1	0	0	90	0.317527	
17029	1	1	0	0	4	5	0	0	90	0.317451	
17044	1	1	0	0	4	1	0	0	90	0.317164	
17055	1	1	0	0	4	1	0	0	90	0.317172	
17063	1	1	0	0	4	1	0	0	90	0.317282	
17071	1	1	0	0	4	1	0	0	90	0.317185	
17083	1	1	0	0	4	3	0	0	90	0.317465	
17087	1	1	0	0	3	1	0	0	90	0.317085	
17087	2	1	0	0	4	1	0	0	90	0.333903	
17100	1	1	0	0	4	1	0	0	90	0.317228	
17101	1	1	0	0	4	1	0	0	90	0.317084	
17126	1	1	474.877	0	2	10	0	0	90	0.317311	
17126	2	1	0	0	4	5	0	0	90	0.321119	
17127	1	1	0	0	4	1	0	0	90	0.317146	
17129	1	1	84.5471	0	2	2	0	0	90	0.316996	
17129	2	1	0	0	4	1	0	0	90	0.328401	
17142	1	1	330.069	0	2	10	0	0	90	0.317172	
17142	2	1	0	0	4	1	0	0	90	0.327826	
17160	1	1	237.169	0	2	1	0	0	90	0.317176	
17160	2	1	0	0	4	1	0	0	90	0.349814	
17163	1	1	0	0	4	1	0	0	90	0.316927	
17189	1	1	0	0	4	1	0	0	90	0.317276	
17193	1	1	0	0	4	1	0	0	90	0.31728	
17229	1	1	0	0	4	1	0	0	90	0.317025	
17246	1	1	0	0	4	1	0	0	90	0.316938	
17249	1	1	447.958	0	2	10	0	0	90	0.317001	
17249	2	1	42.1693	0	2	4	0	0	90	0.328053	
17249	3	1	0	0	4	10	0	0	90	0.339818	
17250	1	1	0	0	4	1	0	0	90	0.317348	
17267	1	1	0	0	4	1	0	0	90	0.317349	
17284	1	1	368.328	0	2	1	0	0	90	0.317197	
17284	2	1	0	0	4	1	0	0	90	0.349466	
17286	1	1	283.226	0	2	10	0	0	90	0.316892	
17286	2	1	0	0	4	3	0	0	90	0.317451	
17289	1	1	0	0	4	1	0	0	90	0.31726	
17295	1	1	0	0	4	1	0	0	90	0.317305	
17321	1	1	454.966	0	2	3	0	0	90	0.317083	
17321	2	1	0	0	4	10	0	0	90	0.322355	
17343	1	1	0	0	4	1	0	0	90	0.317105	
17352	1	1	0	0	4	1	0	0	90	0.317071	
17353	1	1	324.714	0	2	10	0	0	90	0.317405	
17353	2	1	0	0	4	1	0	0	90	0.329858	
17366	1	1	445.719	0	2	1	0	0	90	0.317305	
17366	2	1	216.281	0	1	1	0	0	90	0.339035	
17369	1	1	0	0	4	1	0	0	90	0.317159	
17395	1	1	0	0	4	1	0	0	90	0.317204	
17418	1	1	0	0	4	1	0	0	90	0.318813	
17430	1	1	6.52744	0	2	1	0	0	90	0.317134	
17430	2	1	0	0	4	1	0	0	90	0.344665	
17440	1	1	0	0	4	1	0	0	90	0.3172	
17453	1	1	0	0	4	1	0	0	90	0.317077	
17456	1	1	0	0	4	1	0	0	90	0.317044	
17468	1	1	0	0	4	1	0	0	90	0.317064	
17470	1	1	26.4041	0	2	1	0	0	90	0.317223	
17470	2	1	0	0	4	1	0	0	90	0.331715	
17474	1	1	0	0	4	1	0	0	90	0.317219	
17484	1	1	219.778	0	2	10	0	0	90	0.317352	
17484	2	1	442.222	0	1	1	0	0	90	0.329034	
17491	1	1	0	0	4	1	0	0	90	0.31718	
17494	1	1	75.5298	0	2	3	0	0	90	0.316954	
17494	2	1	308.309	0	2	1	0	0	90	0.323426	
17494	3	1	278.162	0	1	1	0	0	90	0.345333	
17500	1	1	286.877	0	1	10	0	0	90	0.336506	
17516	1	1	0	0	4	1	0	0	90	0.317247	
17527	1	1	0	0	4	1	0	0	90	0.316926	
17534	1	1	0	0	4	10	0	0	90	0.317364	
17535	1	1	0	0	3	1	0	0	90	0.317251	
17535	2	1	0	0	4	1	0	0	90	0.343627	
17543	1	1	0	0	4	1	0	0	90	0.317316	
17544	1	1	421.641	0	2	1	0	0	90	0.317198	
17544	2	1	0	0	4	1	0	0	90	0.347325	
17549	1	1	0	0	4	1	0	0	90	0.317208	
17551	1	1	0	0	4	1	0	0	90	0.316975	
17554	1	1	441.529	0	1	1	0	0	90	0.333036	
17556	1	1	317.899	0	2	1	0	0	90	0.316891	
17556	2	1	0	0	4	1	0	0	90	0.342483	
17574	1	1	0	0	4	1	0	0	90	0.317331	
17578	1	1	0	0	4	1	0	0	90	0.317192	
17590	1	1	0	0	4	1	0	0	90	0.317195	
17596	1	1	0	0	4	1	0	0	90	0.316966	
17601	1	1	141.75	0	2	1	0	0	90	0.317079	
17601	2	1	0	0	4	1	0	0	90	0.339783	
17630	1	1	470.449	0	2	10	0	0	90	0.31695	
17630	2	1	0	0	4	5	0	0	90	0.324466	
17648	1	1	0	0	4	1	0	0	90	0.317338	
17659	1	1	0	0	4	1	0	0	90	0.31696	
17665	1	1	0	0	4	1	0	0	90	0.317239	
17668	1	1	0	0	4	1	0	0	90	0.31707	
17680	1	1	662	0	1	4	0	0	90	0.317093	
17684	1	1	0	0	4	1	0	0	90	0.317379	
17687	1	1	0	0	4	1	0	0	90	0.316947	
17690	1	1	0	0	4	1	0	0	90	0.317123	
17698	1	1	0	0	4	1	0	0	90	0.317009	
17703	1	1	0	0	4	1	0	0	90	0.317423	
17714	1	1	0	0	4	1	0	0	90	0.317091	
17717	1	1	0	0	4	1	0	0	90	0.316986	
17718	1	1	0	0	4	1	0	0	90	0.317364	
17730	1	1	0	0	4	1	0	0	90	0.317056	
17739	1	1	321.096	0	2	1	0	0	90	0.317145	
17739	2	1	0	0	4	10	0	0	90	0.330415	
17762	1	1	113.659	0	2	1	0	0	90	0.317228	
17762	2	1	0	0	4	1	0	0	90	0.349805	
17784	1	1	0	0	4	1	0	0	90	0.317011	
17791	1	1	0	0	4	1	0	0	90	0.317124	
17795	1	1	0	0	4	1	0	0	90	0.316939	
17820	1	1	662	0	1	1	0	0	90	0.317309	
17854	1	1	89.666	0	2	3	0	0	90	0.317217	
17854	2	1	0	0	4	10	0	0	90	0.325407	
17859	1	1	352.809	0	2	1	0	0	90	0.317285	
17859	2	1	0	0	4	1	0	0	90	0.343708	
17861	1	1	0	0	4	1	0	0	90	0.317212	
17870	1	1	0	0	4	1	0	0	90	0.316954	
17876	1	1	0	0	4	1	0	0	90	0.317327	
17879	1	1	0	0	4	1	0	0	90	0.317196	
17880	1	1	0	0	4	1	0	0	90	0.317203	
17881	1	1	244.633	0	2	1	0	0	90	0.316999	
17881	2	1	0	0	4	1	0	0	90	0.347605	
17895	1	1	0	0	4	1	0	0	90	0.317298	
17899	1	1	0	0	4	1	0	0	90	0.317023	
17928	1	1	0	0	4	1	0	0	90	0.317213	
17957	1	1	662	0	1	10	0	0	90	0.317054	
17958	1	1	0	0	4	1	0	0	90	0.316908	
17959	1	1	164.033	0	2	10	0	0	90	0.31721	
17959	2	1	0	0	4	1	0	0	90	0.331023	
17964	1	1	0	0	4	1	0	0	90	0.317324	
17967	1	1	0	0	4	1	0	0	90	0.317229	
17983	1	1	0	0	4	1	0	0	90	0.316941	
17988	1	1	143.763	0	2	5	0	0	90	0.317078	
17988	2	1	0	0	4	10	0	0	90	0.318515	
17995	1	1	0	0	4	1	0	0	90	0.317343	
18008	1	1	232.394	0	2	10	0	0	90	0.317199	
18008	2	1	0	0	4	1	0	0	90	0.333707	
18010	1	1	61.5459	0	2	1	0	0	90	0.317254	
18010	2	1	0	0	4	1	0	0	90	0.340938	
18023	1	1	0	0	4	1	0	0	90	0.317119	
18044	1	1	468.058	0	2	10	0	0	90	0.317115	
18044	2	1	193.942	0	1	3	0	0	90	0.324426	
18048	1	1	378.512	0	2	1	0	0	90	0.316965	
18048	2	1	283.488	0	1	1	0	0	90	0.347212	
18060	1	1	0	0	4	1	0	0	90	0.317138	
18066	1	1	0	0	4	1	0	0	90	0.31699	
18068	1	1	0	0	4	1	0	0	90	0.317365	
18069	1	1	0	0	4	1	0	0	90	0.317249	
18071	1	1	662	0	1	1	0	0	90	0.31718	
18106	1	1	460.353	0	2	10	0	0	90	0.317269	
18106	2	1	0	0	4	5	0	0	90	0.318648	
18118	1	1	0	0	3	3	0	0	90	0.316973	
18118	2	1	0	0	4	1	0	0	90	0.322291	
18139	1	1	0	0	4	1	0	0	90	0.317052	
18143	1	1	426.338	0	2	1	0	0	90	0.317203	
18143	2	1	0	0	4	1	0	0	90	0.335903	
18147	1	1	406.649	0	2	5	0	0	90	0.317449	
18147	2	1	0	0	4	10	0	0	90	0.318089	
18150	1	1	662	0	1	1	0	0	90	0.31699	
18164	1	1	0	0	4	1	0	0	90	0.31722	
18166	1	1	0	0	4	1	0	0	90	0.317219	
18167	1	1	0	0	4	1	0	0	90	0.317334	
18168	1	1	0	0	4	1	0	0	90	0.317116	
18171	1	1	200.65	0	1	1	0	0	90	0.370367	
18178	1	1	336.056	0	2	10	0	0	90	0.317248	
18178	2	1	325.944	0	1	1	0	0	90	0.332568	
18184	1	1	0	0	4	1	0	0	90	0.317433	
18207	1	1	0	0	4	1	0	0	90	0.317441	
18217	1	1	0	0	4	10	0	0	90	0.316911	
18224	1	1	0	0	4	1	0	0	90	0.317227	
18231	1	1	0	0	4	10	0	0	90	0.317141	
18235	1	1	0	0	4	1	0	0	90	0.316918	
18242	1	1	234.113	0	2	10	0	0	90	0.317093	
18242	2	1	0	0	4	10	0	0	90	0.325385	
18245	1	1	409.08	0	2	10	0	0	90	0.316965	
18245	2	1	252.92	0	1	10	0	0	90	0.325945	
18260	1	1	0	0	4	1	0	0	90	0.317184	
18282	1	1	662	0	1	10	0	0	90	0.316901	
18294	1	1	16.856	0	2	10	0	0	90	0.317261	
18294	2	1	0	0	4	1	0	0	90	0.326681	
18297	1	1	0	0	4	10	0	0	90	0.317314	
18306	1	1	0	0	4	10	0	0	90	0.317566	
18336	1	1	0	0	4	1	0	0	90	0.317122	
18351	1	1	0	0	4	1	0	0	90	0.317006	
18352	1	1	0	0	4	1	0	0	90	0.316997	
18355	1	1	446.188	0	2	10	0	0	90	0.317166	
18355	2	1	215.812	0	1	10	0	0	90	0.333824	
18356	1	1	89.7775	0	2	10	0	0	90	0.317206	
18356	2	1	0	0	4	1	0	0	90	0.348184	
18365	1	1	243.652	0	1	10	0	0	90	0.334901	
18372	1	1	0	0	4	1	0	0	90	0.317087	
18373	1	1	20.0651	0	2	10	0	0	90	0.317152	
18373	2	1	0	0	4	10	0	0	90	0.340521	
18379	1	1	0	0	4	10	0	0	90	0.317158	
18405	1	1	0	0	4	10	0	0	90	0.31716	
18416	1	1	0	0	4	10	0	0	90	0.317158	
18422	1	1	0	0	4	10	0	0	90	0.316922	
18434	1	1	0	0	4	10	0	0	90	0.317038	
18441	1	1	0	0	4	1	0	0	90	0.316921	
18491	1	1	0	0	4	10	0	0	90	0.316973	
18497	1	1	0	0	4	10	0	0	90	0.316978	
18519	1	1	190.958	0	1	1	0	0	90	0.527047	
18541	1	1	131.976	0	2	1	0	0	90	0.316997	
18541	2	1	0	0	4	10	0	0	90	0.330351	
18585	1	1	0	0	4	1	0	0	90	0.316975	
18588	1	1	0	0	4	10	0	0	90	0.317621	
18597	1	1	0	0	4	1	0	0	90	0.3169	
18598	1	1	0	0	4	1	0	0	90	0.317159	
18601	1	1	0	0	4	1	0	0	90	0.317254	
18609	1	1	0	0	4	1	0	0	90	0.316973	
18613	1	1	0	0	4	1	0	0	90	0.317149	
18623	1	1	410.086	0	2	1	0	0	90	0.317167	
18623	2	1	0	0	4	1	0	0	90	0.343191	
18633	1	1	0	0	4	1	0	0	90	0.317514	
18641	1	1	0	0	4	1	0	0	90	0.317405	
18643	1	1	0	0	4	10	0	0	90	0.317202	
18691	1	1	216.588	0	2	10	0	0	90	0.31737	
18691	2	1	0	0	4	1	0	0	90	0.336144	
18697	1	1	438.453	0	2	1	0	0	90	0.317217	
18697	2	1	0	0	4	1	0	0	90	0.347609	
18700	1	1	42.2635	0	2	10	0	0	90	0.31735	
18700	2	1	282.581	0	2	1	0	0	90	0.328671	
18700	3	1	80.8312	0	2	1	0	0	90	0.340536	
18700	4	1	0	0	4	1	0	0	90	0.35209	
18702	1	1	0	0	4	1	0	0	90	0.317132	
18719	1	1	0	0	4	1	0	0	90	0.317496	
18746	1	1	25.8673	0	2	10	0	0	90	0.316957	
18746	2	1	0	0	4	10	0	0	90	0.330244	
18757	1	1	0	0	4	1	0	0	90	0.316909	
18758	1	1	0	0	4	10	0	0	90	0.353692	
18784	1	1	0	0	4	1	0	0	90	0.317047	
18787	1	1	0	0	4	1	0	0	90	0.317238	
18793	1	1	0	0	4	10	0	0	90	0.317281	
18796	1	1	0	0	4	10	0	0	90	0.31707	
18806	1	1	0	0	4	10	0	0	90	0.317326	
18828	1	1	0	0	4	10	0	0	90	0.317526	
18846	1	1	0	0	4	10	0	0	90	0.317116	
18861	1	1	0	0	4	10	0	0	90	0.317505	
18862	1	1	0	0	4	1	0	0	90	0.317139	
18893	1	1	311.121	0	2	10	0	0	90	0.317354	
18893	2	1	0	0	4	1	0	0	90	0.330984	
18897	1	1	72.2935	0	2	10	0	0	90	0.316939	
18897	2	1	0	0	4	10	0	0	90	0.324731	
18900	1	1	0	0	4	1	0	0	90	0.316986	
18902	1	1	0	0	4	10	0	0	90	0.31701	
18905	1	1	230.037	0	2	10	0	0	90	0.317314	
18905	2	1	65.1259	0	2	10	0	0	90	0.328949	
18905	3	1	62.279	0	2	10	0	0	90	0.333679	
18905	4	1	33.8009	0	2	1	0	0	90	0.349457	
18905	5	1	0	0	4	1	0	0	90	0.365581	
18907	1	1	72.1358	0	2	1	0	0	90	0.317148	
18907	2	1	0	0	4	1	0	0	90	0.327639	
18908	1	1	0	0	4	1	0	0	90	0.317158	
18919	1	1	165.135	0	2	1	0	0	90	0.31692	
18919	2	1	0	0	4	1	0	0	90	0.333621	
18924	1	1	302.305	0	2	10	0	0	90	0.316989	
18924	2	1	0	0	4	1	0	0	90	0.338346	
18954	1	1	0	0	4	1	0	0	90	0.317465	
18960	1	1	0	0	4	1	0	0	90	0.317246	
18972	1	1	0	0	4	10	0	0	90	0.317125	
18981	1	1	0	0	4	1	0	0	90	0.3174	
18985	1	1	0	0	4	10	0	0	90	0.317679	
18994	1	1	148.739	0	2	1	0	0	90	0.317312	
18994	2	1	513.261	0	1	1	0	0	90	0.336704	
19064	1	1	0	0	4	10	0	0	90	0.31754	
19065	1	1	0	0	4	1	0	0	90	0.317325	
19073	1	1	331.941	0	2	1	0	0	90	0.317316	
19073	2	1	0	0	4	1	0	0	90	0.349602	
19082	1	1	117.762	0	2	1	0	0	90	0.317238	
19082	2	1	289.75	0	2	1	0	0	90	0.325783	
19082	3	1	0	0	4	1	0	0	90	0.351494	
19102	1	1	0	0	4	1	0	0	90	0.317128	
19126	1	1	0	0	4	1	0	0	90	0.316913	
19127	1	1	332.825	0	2	10	0	0	90	0.317135	
19127	2	1	329.175	0	1	10	0	0	90	0.321424	
19145	1	1	402.422	0	2	1	0	0	90	0.317073	
19145	2	1	103.98	0	2	10	0	0	90	0.32176	
19145	3	1	0	0	4	10	0	0	90	0.342541	
19148	1	1	0	0	4	1	0	0	90	0.317206	
19160	1	1	0	0	4	1	0	0	90	0.316999	
19172	1	1	0	0	4	1	0	0	90	0.316976	
19173	1	1	122.155	0	2	10	0	0	90	0.317076	
19173	2	1	60.7797	0	2	1	0	0	90	0.320197	
19173	3	1	0	0	4	1	0	0	90	0.329523	
19174	1	1	215.545	0	2	10	0	0	90	0.317381	
19174	2	1	129.446	0	2	1	0	0	90	0.322123	
19174	3	1	0	0	4	10	0	0	90	0.363265	
19195	1	1	63.3055	0	2	1	0	0	90	0.317254	
19195	2	1	0	0	4	10	0	0	90	0.339614	
19197	1	1	0	0	4	1	0	0	90	0.316975	
19205	1	1	0	0	4	10	0	0	90	0.316998	
19210	1	1	0	0	4	1	0	0	90	0.316917	
19217	1	1	0	0	4	1	0	0	90	0.317223	
19239	1	1	0	0	4	1	0	0	90	0.52356	
19240	1	1	72.1738	0	2	1	0	0	90	0.317269	
19240	2	1	191.73	0	2	10	0	0	90	0.318743	
19240	3	1	398.097	0	1	10	0	0	90	0.335029	
19251	1	1	153.319	0	2	10	0	0	90	0.317167	
19251	2	1	0	0	4	10	0	0	90	0.342459	
19262	1	1	444.838	0	2	1	0	0	90	0.317293	
19262	2	1	217.162	0	1	1	0	0	90	0.33795	
19319	1	1	0	0	4	1	0	0	90	0.317181	
19328	1	1	0	0	4	1	0	0	90	0.316986	
19379	1	1	662	0	1	10	0	0	90	0.317241	
19402	1	1	0	0	4	1	0	0	90	0.317231	
19419	1	1	0	0	4	1	0	0	90	0.316949	
19449	1	1	0	0	4	1	0	0	90	0.317116	
19461	1	1	0	0	4	1	0	0	90	0.317097	
19462	1	1	0	0	4	1	0	0	90	0.317277	
19476	1	1	0	0	4	1	0	0	90	0.317205	
19484	1	1	81.6172	0	2	10	0	0	90	0.317441	
19484	2	1	0	0	4	10	0	0	90	0.324896	
19489	1	1	233.136	0	2	10	0	0	90	0.316937	
19489	2	1	0	0	4	1	0	0	90	0.330881	
19499	1	1	0	0	4	1	0	0	90	0.317324	
19524	1	1	0	0	4	3	0	0	90	0.319852	
19552	1	1	0	0	4	7	0	0	90	0.31708	
19575	1	1	0	0	4	7	0	0	90	0.317095	
19582	1	1	662	0	1	1	0	0	90	0.317342	
19598	1	1	0	0	3	1	0	0	90	0.317228	
19598	2	1	0	0	4	1	0	0	90	0.321323	
19608	1	1	0	0	4	1	0	0	90	0.317094	
19610	1	1	0	0	4	1	0	0	90	0.317257	
19618	1	1	0	0	4	1	0	0	90	0.317007	
19649	1	1	371.118	0	2	10	0	0	90	0.316945	
19649	2	1	0	0	4	10	0	0	90	0.320159	
19670	1	1	0	0	4	1	0	0	90	0.317188	
19674	1	1	0	0	4	10	0	0	90	0.317467	
19679	1	1	160.234	0	2	1	0	0	90	0.317214	
19679	2	1	0	0	4	1	0	0	90	0.34094	
19694	1	1	0	0	4	1	0	0	90	0.317328	
19698	1	1	0	0	4	1	0	0	90	0.316966	
19736	1	1	0	0	4	1	0	0	90	0.317173	
19766	1	1	0	0	4	1	0	0	90	0.316976	
19769	1	1	0	0	4	1	0	0	90	0.316918	
19781	1	1	0	0	4	1	0	0	90	0.316961	
19792	1	1	0	0	4	1	0	0	90	0.316918	
19819	1	1	0	0	4	1	0	0	90	0.317147	
19836	1	1	23.4504	0	2	1	0	0	90	0.316922	
19836	2	1	0	0	4	1	0	0	90	0.344569	
19846	1	1	19.4377	0	2	10	0	0	90	0.317289	
19846	2	1	0	0	4	10	0	0	90	0.320748	
19855	1	1	0	0	4	10	0	0	90	0.317345	
19874	1	1	0	0	4	1	0	0	90	0.317299	
19880	1	1	416.194	0	2	10	0	0	90	0.317201	
19880	2	1	0	0	4	10	0	0	90	0.32808	
19884	1	1	24.5812	0	2	10	0	0	90	0.316923	
19884	2	1	0	0	4	1	0	0	90	0.319768	
19894	1	1	0	0	4	1	0	0	90	0.317166	
19898	1	1	0	0	4	1	0	0	90	0.317037	
19906	1	1	0	0	4	1	0	0	90	0.317193	
19918	1	1	258.245	0	2	10	0	0	90	0.317275	
19918	2	1	0	0	4	10	0	0	90	0.342755	
19924	1	1	0	0	4	10	0	0	90	0.317476	
19936	1	1	662	0	1	1	0	0	90	0.317072	
19949	1	1	0	0	4	1	0	0	90	0.317436	
19973	1	1	0	0	4	10	0	0	90	0.31742	
19979	1	1	0	0	4	10	0	0	90	0.317172	
19991	1	1	0	0	4	10	0	0	90	0.316984	
20015	1	1	0	0	4	1	0	0	90	0.318114	
20019	1	1	0	0	4	10	0	0	90	0.317292	
20023	1	1	0	0	4	1	0	0	90	0.317018	
20029	1	1	331.818	0	2	10	0	0	90	0.317217	
20029	2	1	0	0	4	1	0	0	90	0.320556	
20033	1	1	473.483	0	2	1	0	0	90	0.317052	
20033	2	1	0	0	4	1	0	0	90	0.348051	
20042	1	1	249.222	0	2	1	0	0	90	0.316927	
20042	2	1	0	0	4	1	0	0	90	0.321995	
20054	1	1	0	0	4	1	0	0	90	0.316948	
20068	1	1	0	0	4	1	0	0	90	0.317179	
20079	1	1	366.675	0	2	10	0	0	90	0.317652	
20079	2	1	0	0	4	10	0	0	90	0.319593	
20102	1	1	171.935	0	2	1	0	0	90	0.317013	
20102	2	1	0	0	4	10	0	0	90	0.321666	
20111	1	1	381.948	0	2	1	0	0	90	0.317056	
20111	2	1	280.052	0	1	10	0	0	90	0.343835	
20116	1	1	52.3452	0	2	1	0	0	90	0.317143	
20116	2	1	0	0	4	1	0	0	90	0.334682	
20118	1	1	106.289	0	2	1	0	0	90	0.317478	
20118	2	1	25.4715	0	2	1	0	0	90	0.320495	
20118	3	1	0	0	4	1	0	0	90	0.347512	
20137	1	1	132.693	0	2	10	0	0	90	0.318654	
20137	2	1	0	0	4	1	0	0	90	0.327857	
20187	1	1	444.847	0	2	10	0	0	90	0.316973	
20187	2	1	30.6801	0	2	10	0	0	90	0.327647	
20187	3	1	2.65654	0	2	10	0	0	90	0.328623	
20187	4	1	42.9586	0	2	10	0	0	90	0.32965	
20187	5	1	0	0	3	10	0	0	90	0.332028	
20187	6	1	140.857	0	1	10	0	0	90	0.332304	
20188	1	1	379.155	0	2	1	0	0	90	0.317303	
20188	2	1	79.066	0	2	1	0	0	90	0.346484	
20188	3	1	0	0	4	1	0	0	90	0.356093	
20190	1	1	0	0	4	1	0	0	90	0.316912	
20190	2	1	188.238	0	1	1	0	0	90	0.39576	
20201	1	1	0	0	4	10	0	0	90	0.317275	
20226	1	1	662	0	1	1	0	0	90	0.317177	
20240	1	1	0	0	4	10	0	0	90	0.317027	
20248	1	1	0	0	4	10	0	0	90	0.317349	
20262	1	1	0	0	4	1	0	0	90	0.317638	
20276	1	1	0	0	4	1	0	0	90	0.317478	
20280	1	1	0	0	4	1	0	0	90	0.317158	
20293	1	1	0	0	4	1	0	0	90	0.3171	
20299	1	1	0	0	4	1	0	0	90	0.317057	
20304	1	1	285.479	0	2	1	0	0	90	0.317145	
20304	2	1	0	0	4	1	0	0	90	0.336444	
20305	1	1	0	0	4	10	0	0	90	0.317515	
20307	1	1	462.559	0	2	1	0	0	90	0.317524	
20307	2	1	0	0	4	1	0	0	90	0.348242	
20330	1	1	0	0	4	1	0	0	90	0.317403	
20331	1	1	408.443	0	2	1	0	0	90	0.317649	
20331	2	1	0	0	4	10	0	0	90	0.317841	
20336	1	1	0	0	4	10	0	0	90	0.317322	
20356	1	1	662	0	1	1	0	0	90	0.316955	
20387	1	1	0	0	4	1	0	0	90	0.31706	
20389	1	1	191.135	0	2	10	0	0	90	0.317289	
20389	2	1	0	0	4	1	0	0	90	0.326289	
20393	1	1	0	0	4	1	0	0	90	0.317014	
20404	1	1	0	0	4	1	0	0	90	0.317279	
20433	1	1	0	0	4	1	0	0	90	0.317366	
20435	1	1	0	0	4	1	0	0	90	0.317314	
20439	1	1	0	0	4	1	0	0	90	0.317064	
20458	1	1	0	0	4	1	0	0	90	0.317229	
